"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"18104",,,"DLS:000007000018104","World first in catalysis research","Diamond Light Source","false","Published (Approved)","08/2015","11043","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Chemistry, Technique Development","","Computed Tomography; Heterogeneous Catalysis; Liquid Phase; Supported Catalysts; X-Ray Microspectroscopy",,"Physical Chemistry, Technique Development - Chemistry, Catalysis, Chemistry, Spectroscopy, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)",,,"03/07/2024"
"18105",,,"DLS:000004000018105","Breaking waves in a sea of spins","Diamond Light Source","false","Published (Approved)","07/2015","7285","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Materials, Physics, Information and Communication Technology","",,"Data Storage","Surfaces, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, interfaces and thin films, Scattering, Resonant Soft X-ray Scattering (RSXS)",,,"03/07/2024"
"18118",,,"DLS:000008000018118","Flair for solar performance","Diamond Light Source","false","Published (Approved)","07/2015","8459","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Energy, Materials, Chemistry","","photovoltaic; perovskite solar cell; thermal annealing; crystal symmetry; electronic disorder; organic-inorganic","Photovoltaics; Semiconductors","Earth Sciences & Environment, Sustainable Energy Systems, Energy, Climate Change, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Perovskites, Metallurgy, Scattering, Wide Angle X-ray Scattering (WAXS)",,,"05/07/2024"
"18119",,,"DLS:000011000018119","Liquid crystals with a twist","Diamond Light Source","false","Published (Approved)","05/2015","","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism, I16-Materials and Magnetism, I22-Small angle scattering & Diffraction",,,"Chemistry","","Chiral Isotropic Liquid; Conglomerate; Deracemization; Polycatenar Liquid Crystal",,"Chemistry, Organic Chemistry, Diffraction, Scattering, Spectroscopy, Small Angle X-ray Scattering (SAXS), Circular Dichroism (CD)",,,"05/07/2024"
"18120",,,"DLS:000007000018120","One step closer to preventing hip implant replacements","Diamond Light Source","false","Published (Approved)","05/2015","4353, 6831","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Biology and Bio-materials, Chemistry, Materials","","Cobalt Alloy; Metal Toxicity; Osteoblast; Osteoclast; Osteolysis","Bone; Alloys; Hip Replacements","Biomaterials, Physical Chemistry, Chemistry, Corrosion, Materials Science, Metallurgy, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)",,,"05/07/2024"
"18121",,,"DLS:00000D000018121","Shining a light on medical diagnostics","Diamond Light Source","false","Published (Approved)","05/2015","6749","Science Highlight",,,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Materials, Medicine","",,,"Molecular Complexes, Chemistry, Materials Science, Diffraction, Single Crystal X-ray Diffraction (SXRD), Organometallic Chemistry",,,"05/07/2024"
"18122",,,"DLS:000016000018122","Spintronics potential at the surface of topological insulators","Diamond Light Source","false","Published (Approved)","04/2015","9210","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Materials, Physics","",,"Spintronics","Quantum Materials, Physics, Electronics, Magnetism, Materials Science, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"05/07/2024"
"18136",,,"DLS:00000B000018136","Advanced X-ray imaging using sandpaper","Diamond Light Source","false","Published (Approved)","03/2015","11053","Science Highlight",,,,,"false",,"true","true","B16-Test Beamline",,,"Technique Development, Physics","Optics",,,"Physics, Technique Development - Physics",,,"16/07/2024"
"18137",,,"DLS:000004000018137","Sparkling STARS on a Diamond beamline","Diamond Light Source","false","Published (Approved)","03/2015","","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Physics, Materials","",,"Spintronics","Quantum Materials, Physics, Electronics, Materials Science, Microscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM)",,,"16/07/2024"
"18138",,,"DLS:00000F000018138","Nanocrystal-ordering aids solar cell performance","Diamond Light Source","false","Published (Approved)","02/2015","8657","Science Highlight",,,,,"false",,"true","true","I07-Surface & interface diffraction",,,"Energy, Materials, Physics","","Gisaxs; Photovoltaic","Photovoltaics; Semiconductors","Surfaces, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Physics, Climate Change, Energy Materials, Materials Science, interfaces and thin films, Scattering, Small Angle X-ray Scattering (SAXS), Grazing Incidence Small Angle Scattering (GISAXS)",,,"16/07/2024"
"18139",,,"DLS:000004000018139","Data storage developments with magnetism","Diamond Light Source","false","Published (Approved)","01/2015","8325","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Physics, Materials, Information and Communication Technology","","Electrical Control Of Magnetism; Magnetoelectrics","Data Storage; Ferroelectricity; Ferromagnetism","Quantum Materials, Multiferroics, Physics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Microscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM)",,,"16/07/2024"
"18140",,,"DLS:000009000018140","Crystallographically complicated catalysts","Diamond Light Source","false","Published (Approved)","01/2015","9027","Science Highlight",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction","9B at Pohang Accelerator Laboratory",,"Chemistry, Materials","",,,"Zeolites, Physical Chemistry, Catalysis, Chemistry, Materials Science, Inorganic Chemistry, Diffraction, X-ray Powder Diffraction",,,"16/07/2024"
"18145",,,"DLS:000008000018145","Putting proteins under pressure","Diamond Light Source","false","Published (Approved)","12/2014","7976, 8604","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction","ID02 at ESRF",,"Biology and Bio-materials, Chemistry","","Liquid-Liquid Phase Separation; Proteins; High Pressure; Small Angle X-Ray Scattering",,"Physical Chemistry, Biochemistry, Soft condensed matter physics, Chemistry, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"16/07/2024"
"18141",,,"DLS:00001C000018141","Curious quasiparticles","Diamond Light Source","false","Published (Approved)","12/2014","","Science Highlight",,,,,"false",,"true","true","I05-ARPES",,,"Physics, Materials","",,,"Superconductors, Quantum Materials, Physics, Hard condensed matter - structures, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"16/07/2024"
"18142",,,"DLS:000007000018142","Could volcanoes have caused extinction of the dinosaurs?","Diamond Light Source","false","Published (Approved)","12/2014","6579, 8058","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Earth Science, Environment, Technique Development","",,"Volcanology","Technique Development - Earth Sciences & Environment, Earth Sciences & Environment, Natural disaster, Geology, Imaging, X-ray Fluorescence (XRF), Geochemistry",,,"16/07/2024"
"18144",,,"DLS:000001000018144","Solving the structural difficulties of C. difficile","Diamond Light Source","false","Published (Approved)","12/2014","7131","Science Highlight",,,,,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography",,,"Biology and Bio-materials","","Clostridium Difficile; Cwp84; Surface Layer-Associated Protein","Bacteria; Gastrointestinal Disorders","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"16/07/2024"
"18143",,,"DLS:000011000018143","Scientists gain first glimpse of one of nature's measuring 'rulers'","Diamond Light Source","false","Published (Approved)","12/2014","11051, 12036","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism, I04-Macromolecular Crystallography",,,"Biology and Bio-materials","",,"Bacteria","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"16/07/2024"
"18146",,,"DLS:000001000018146","Untangling the mysteries of curli fibres","Diamond Light Source","false","Published (Approved)","11/2014","7351, 9426","Science Highlight",,,,,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography","Proxima-1, Proxima-2a at Soleil; ID14-2, ID23-1, ID23-2 at ESRF",,"Biology and Bio-materials, Chemistry","",,"Bacteria","Pathogens, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"16/07/2024"
"18147",,,"DLS:000017000018147","Imaging of lithium deposits gives clue to battery life","Diamond Light Source","false","Published (Approved)","11/2014","8665","Science Highlight",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Energy, Materials, Chemistry","",,"Batteries; Lithium-ion","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Imaging, Tomography",,,"16/07/2024"
"18148",,,"DLS:00001C000018148","Spintronics potential for electronic materials","Diamond Light Source","false","Published (Approved)","11/2014","9427, 9500","Science Highlight",,,,,"false",,"true","true","I05-ARPES","I3 at MAX-III",,"Physics, Materials","",,"Semiconductors","Quantum Materials, Physics, Hard condensed matter - structures, Electronics, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"16/07/2024"
"18149",,,"DLS:000000000018149","Liquid dynamics under the microscope","Diamond Light Source","false","Published (Approved)","11/2014","","Science Highlight",,,,,"false",,"false","false","",,"Advanced Photon Source","Physics","Optics","Inelastic; X-Ray; Scattering; Sub-Millivolt",,"Optics, Physics",,,"16/07/2024"
"18150",,,"DLS:000013000018150","Live cells in action: Visualising cellular metabolism via infrared imaging","Diamond Light Source","false","Published (Approved)","10/2014","5773","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Biology and Bio-materials, Technique Development, Chemistry","","Infrared spectromicroscopy; Synchrotron radiation; Single cell; Cell lipid; Isotope tracer; Full-field IR microscopy",,"Biochemistry, Technique Development - Life Sciences & Biotech, Chemistry, Biophysics, Life Sciences & Biotech, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,,"16/07/2024"
"18151",,,"DLS:000005000018151","Defect control at the nanoscale","Diamond Light Source","false","Published (Approved)","10/2014","5052","Science Highlight",,,,,"false",,"true","true","I15-Extreme Conditions",,,"Chemistry, Materials","",,,"Chemistry, Materials Science, Metal-Organic Frameworks, Metallurgy, Diffraction, X-ray Powder Diffraction, Organometallic Chemistry",,,"16/07/2024"
"18152",,,"DLS:000010000018152","Hotspot revealed in casting defect processes","Diamond Light Source","false","Published (Approved)","10/2014","6893, 6218","Science Highlight",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials, Engineering","",,,"Materials Engineering & Processes, Materials Science, Engineering & Technology, Metallurgy, Imaging, Tomography",,,"16/07/2024"
"18153",,,"DLS:000008000018153","Diamond clue to origins of life on Earth","Diamond Light Source","false","Published (Approved)","09/2014","","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Biology and Bio-materials, Chemistry","",,,"Evolutionary science, Biochemistry, Chemistry, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"16/07/2024"
"18154",,,"DLS:000013000018154","Diamond finds reflections in Neolithic paintings","Diamond Light Source","false","Published (Approved)","08/2014","","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Archaeological and Cultural Heritage, Chemistry, Materials","","Çatalhöyük; Sheikh-e Abad; Obsidian; Wall painting; Synchrotron; IR microscopy","Archeology","Cultural Heritage, Humanities, Chemistry, Materials Science, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,,"16/07/2024"
"18155",,,"DLS:00000B000018155","Novel experiment expands Diamond's imaging potential","Diamond Light Source","false","Published (Approved)","07/2014","","Science Highlight",,,,,"false",,"true","true","B16-Test Beamline",,,"Technique Development, Materials","",,,"Technique Development - Materials Science, Materials Science, Imaging",,,"16/07/2024"
"18156",,,"DLS:000011000018156","Electric charge against antimicrobial resistance","Diamond Light Source","false","Published (Approved)","07/2014","7567","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Medicine","",,"Bacteria","Health & Wellbeing, Biophysics, Drug Discovery, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"16/07/2024"
"18157",,,"DLS:000010000018157","Raising the heat on superconductors","Diamond Light Source","false","Published (Approved)","05/2014","8691","Science Highlight",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Chemistry, Materials","",,,"Superconductors, Quantum Materials, Physical Chemistry, Technique Development - Chemistry, Chemistry, Materials Science, Inorganic Chemistry, Diffraction",,,"16/07/2024"
"18158",,,"DLS:000002000018158","Niche bacteria with a profound effect on your diet","Diamond Light Source","false","Published (Approved)","04/2014","","Science Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","","Bacteroides; Carbohydrate; Carbohydrate; Cell; Crystallography; X-Ray; Diet; Dietary; Evolution; Molecular; Gastrointestinal; Genetic; Glucans; Glycoside; Humans; Metagenome; Models; Molecular; Phylogeny; Protein; Tertiary; Symbiosis; Xylans","Gut Microbiota; Bacteria; Enzymes","Health & Wellbeing, Biochemistry, Chemistry, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"16/07/2024"
"18159",,,"DLS:00001B000018159","Novel crystallography beamline takes delivery of in vacuum X-ray detector","Diamond Light Source","false","Published (Approved)","04/2014","","Science Highlight",,,,,"false",,"true","true","I23-Long wavelength MX",,,"Biology and Bio-materials","",,,"Detectors, Engineering & Technology, Life Sciences & Biotech",,,"16/07/2024"
"18163",,,"DLS:000014000018163","Hematite can lock the door on uranium contamination","Diamond Light Source","false","Published (Approved)","03/2014","7367, 7593","Science Highlight",,,,,"false",,"true","true","B18-Core EXAFS",,,"Environment, Materials, Earth Science","",,,"Desertification & Pollution, Earth Sciences & Environment, Radioactive Materials, Mineralogy, Materials Science, Nuclear Waste, Geology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"16/07/2024"
"18160",,,"DLS:000013000018160","New instrument in scientists' toolbox","Diamond Light Source","false","Published (Approved)","03/2014","","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Biology and Bio-materials","","Absorption; Hydration; Layers; Monomers; Peptides and proteins",,"Biophysics, Life Sciences & Biotech, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,,"16/07/2024"
"18165",,,"DLS:000006000018165","The weak effect that can determine magnetic twisting","Diamond Light Source","false","Published (Approved)","02/2014","","Science Highlight",,,,,"false",,"true","true","I16-Materials and Magnetism","BM28 (XMaS) at ESRF",,"Physics, Materials","",,"Ferromagnetism","Quantum Materials, Physics, Hard condensed matter - structures, Magnetism, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"16/07/2024"
"18166",,,"DLS:000011000018166","Finding the key to combating bacterial resistance to a common antiseptic","Diamond Light Source","false","Published (Approved)","01/2014","8175","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Medicine, Biology and Bio-materials, Chemistry","",,"Drug Resistance; Membrane Transport; Opportunistic Pathogen","Pathogens, Antibiotic Resistance, Infectious Diseases, Health & Wellbeing, Biochemistry, Genetics, Chemistry, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"16/07/2024"
