"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"18055","10.1021/acs.jmedchem.4c00781",,"DLS:000003000018055","Design of a lead-like cysteine-targeting covalent library and the identification of hits to Cys55 of Bfl-1","Simon C. C. Lucas, Alexander G. Milbradt, J. Henry Blackwell, Silvia Bonomo, Andrew Brierley, Doyle J. Cassar, Jared Freeman, Thomas E. Hadfield, Lucas A. Morrill, Rick Riemens, Sunil Sarda, Stefan Schiesser, Daniel Wiktelius, Samiyah Ahmed, Mark J. Bostock, Ulf Börjesson, Claudia De Fusco, Carine Guerot, David Hargreaves, Sarah Hewitt, Michelle L. Lamb, Nancy Su, Ryan Whatling, Matthew Wheeler, Jason G. Kettle","true","Published (Approved)","06/2024","","Journal Paper","Journal Of Medicinal Chemistry","49",,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","",,,"Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Organic Chemistry, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"26/06/2024"
"18081","10.1039/D4SE00630E",,"DLS:000009000018081","Tuning 2D perovskite-graphene layered composite for photocatalysis","Haozhe Zhang, Yanjie Wang, Wentian Niu, Tatchamapan Yoskamtorn, Mingyu Luo, Robert Tayler, Sarah Day, Shik Chi Edman Tsang","false","Published (Approved)","06/2024","","Journal Paper","Sustainable Energy & Fuels","238",,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Chemistry, Materials, Energy","",,"Photocatalysis","Earth Sciences & Environment, Sustainable Energy Systems, Energy, Climate Change, Physical Chemistry, Catalysis, Energy Materials, Chemistry, Materials Science, Perovskites, Metallurgy, Diffraction, X-ray Powder Diffraction",,,"01/07/2024"
"18035","10.1002/asia.202400641",,"DLS:00000D000018035","Two- and three-spin hybrid inorganic-organic [2]rotaxanes containing metallated salen groups","Richard Winpenny, Tom Bennett, Selena J. Lockyer, Deepak Asthana, George F. S. Whitehead, Iñigo J. Vitorica-Yrezabal, Grigore A. Timco, Eric J. L. Mcinnes","false","Published (Approved)","06/2024","31541","Journal Paper","Chemistry – An Asian Journal",,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","",,,"Molecular Complexes, Chemistry, Inorganic Chemistry, Organic Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"24/06/2024"
"18070","10.1021/acs.inorgchem.4c01568",,"DLS:000009000018070","Competition between anion-deficient oxide and oxyhydride phases during the topochemical reduction of LaSrCoRuO6","Zhilin Liang, Maria Batuk, Fabio Orlandi, Pascal Manuel, Joke Hadermann, Michael A. Hayward","false","Published (Approved)","06/2024","25166","Journal Paper","Inorganic Chemistry",,,,"false",,"true","true","I11-High Resolution Powder Diffraction","WISH at ISIS",,"Chemistry","",,,"Chemistry, Inorganic Chemistry, Diffraction, X-ray Powder Diffraction",,,"01/07/2024"
"18059","10.1039/D4TC01455C",,"DLS:00001A000018059","Insights on the electronic structure of Tin (II) pyrochlore oxides with 5s2 lone pair states as transparent p-type oxide semiconductors","Jueli Shi, Ziqian Sheng, Yong-Bin Zhuang, Dong-Chen Qi, Kelvin H. L. Zhang","false","Published (Approved)","06/2024","24219","Journal Paper","Journal Of Materials Chemistry C",,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Chemistry, Physics","",,"Semiconductors","Surfaces, Physics, Physical Chemistry, Electronics, Chemistry, Materials Science, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"27/06/2024"
"18100","10.1038/s41592-024-02321-7",,"DLS:000000000018100","Outcomes of the EMDataResource cryo-EM ligand modeling challenge","Catherine L. Lawson, Andriy Kryshtafovych, Grigore D. Pintilie, Stephen Burley, Jiří Černý, Vincent B. Chen, Paul Emsley, Alberto Gobbi, Andrzej Joachimiak, Sigrid Noreng, Michael G. Prisant, Randy J. Read, Jane S. Richardson, Alexis L. Rohou, Bohdan Schneider, Benjamin D. Sellers, Chenghua Shao, Elizabeth Sourial, Chris I. Williams, Christopher J. Williams, Ying Yang, Venkat Abbaraju, Pavel V. Afonine, Matthew L. Baker, Paul S. Bond, Tom L. Blundell, Tom Burnley, Arthur Campbell, Renzhi Cao, Jianlin Cheng, Grzegorz Chojnowski, Kevin D. Cowtan, Frank Dimaio, Reza Esmaeeli, Nabin Giri, Helmut Grubmüller, Soon Wen Hoh, Jie Hou, Corey F. Hryc, Carola Hunte, Maxim Igaev, Agnel P. Joseph, Wei-Chun Kao, Daisuke Kihara, Dilip Kumar, Lijun Lang, Sean Lin, Sai R. Maddhuri Venkata Subramaniya, Sumit Mittal, Arup Mondal, Nigel W. Moriarty, Andrew Muenks, Garib N. Murshudov, Robert A. Nicholls, Mateusz Olek, Colin M. Palmer, Alberto Perez, Emmi Pohjolainen, Karunakar R. Pothula, Christopher N. Rowley, Daipayan Sarkar, Luisa U. Schäfer, Christopher J. Schlicksup, Gunnar F. Schröder, Mrinal Shekhar, Dong Si, Abhishek Singharoy, Oleg V. Sobolev, Genki Terashi, Andrea C. Vaiana, Sundeep C. Vedithi, Jacob Verburgt, Xiao Wang, Rangana Warshamanage, Martyn Winn, Simone Weyand, Keitaro Yamashita, Minglei Zhao, Michael F. Schmid, Helen M. Berman, Wah Chiu","true","Published (Approved)","06/2024","","Journal Paper","Nature Methods","24",,,"false",,"false","false","",,,"Technique Development, Biology and Bio-materials","",,,"Technique Development - Life Sciences & Biotech, Structural biology, Life Sciences & Biotech",,,"03/07/2024"
"18029","10.1007/s11356-024-33897-4",,"DLS:000007000018029","Environmental behaviour of iron and steel slags in coastal settings","Alex L. Riley, James Cameron, Ian T. Burke, Patrizia Onnis, John M. Macdonald, Catherine J. Gandy, Richard A. Crane, Patrick Byrne, Sean Comber, Adam P. Jarvis, Karen Hudson-Edwards, William M. Mayes","false","Published (Approved)","06/2024","29808","Journal Paper","Environmental Science And Pollution Research","724",,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Environment, Earth Science, Chemistry","",,,"Desertification & Pollution, Earth Sciences & Environment, Chemistry, Geology, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES), Geochemistry",,,"20/06/2024"
"18073","10.1088/1361-648X/ad5b44",,"DLS:000009000018073","Large dynamic scissoring mode displacements coupled to band gap opening in the cubic phase of the methylammonium lead halide perovskites","Tobias A. Bird, Junsheng Chen, Manila Songvilay, Christopher Stock, Michael T. Wharmby, Nicholas C. Bristowe, Mark S. Senn","false","Published (Approved)","06/2024","21611, 18786","Journal Paper","Journal Of Physics: Condensed Matter",,,,"false",,"true","true","I11-High Resolution Powder Diffraction, I15-1-X-ray Pair Distribution Function (XPDF)","P02.1 at PETRA III",,"Chemistry, Materials, Physics","",,"Photovoltaics; Semiconductors","Earth Sciences & Environment, Sustainable Energy Systems, Energy, Physics, Climate Change, Physical Chemistry, Electronics, Energy Materials, Chemistry, Materials Science, Perovskites, Metallurgy, Diffraction, Scattering, X-ray Powder Diffraction, Pair Distribution Function (PDF), Total Scattering",,,"01/07/2024"
"18057","10.1038/s41589-024-01642-0",,"DLS:000015000018057","Rationally seeded computational protein design of ɑ-helical barrels","Katherine I. Albanese, Rokas Petrenas, Fabio Pirro, Elise A. Naudin, Ufuk Borucu, William M. Dawson, D. Arne Scott, Graham. J. Leggett, Orion D. Weiner, Thomas A. A. Oliver, Derek N. Woolfson","false","Published (Approved)","06/2024","23269, 31440","Journal Paper","Nature Chemical Biology","53",,,"false",,"true","true","B21-High Throughput SAXS, I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Structural biology, Biophysics, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"27/06/2024"
"18090","10.1039/D4DT01382D",,"DLS:00000D000018090","Activation and functionalisation of carbon dioxide by bis-tris(pyrazolyl)borate-supported divalent samarium and trivalent lanthanide silylamide complexes","Tajrian Chowdhury, Claire Wilson, Joy H. Farnaby","false","Published (Approved)","06/2024","31778","Journal Paper","Dalton Transactions","336",,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Environment","",,,"Earth Sciences & Environment, Molecular Complexes, Climate Change, Chemistry, Inorganic Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"03/07/2024"
"18107","10.1038/s41467-024-48921-x",,"DLS:000000000018107","Structure and function of the SIT1 proline transporter in complex with the COVID-19 receptor ACE2","Huanyu Z. Li, Ashley C. W. Pike, Irina Lotsaris, Gamma Chi, Jesper S. Hansen, Sarah C. Lee, Karin E. J. Roedstroem, Simon R. Bushell, David Speedman, Adam Evans, Dong Wang, Didi He, Leela Shrestha, Chady Nasrallah, Nicola A. Burgess-Brown, Robert J. Vandenberg, Timothy R. Dafforn, Elisabeth P. Carpenter, David B. Sauer","false","Published (Approved)","06/2024","28713","Journal Paper","Nature Communications","15",,,"false",,"true","true","Krios II-Titan Krios II at Diamond",,,"Biology and Bio-materials, Chemistry","",,"COVID-19; Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"04/07/2024"
"18039","10.1038/s41557-024-01516-x",,"DLS:000000000018039","Discovery of isoquinoline sulfonamides as allosteric gyrase inhibitors with activity against fluoroquinolone-resistant bacteria","Alexander T. Bakker, Ioli Kotsogianni, Mariana Avalos, Jeroen M. Punt, Bing Liu, Diana Piermarini, Berend Gagestein, Cornelis J. Slingerland, Le Zhang, Joost J. Willemse, Leela B. Ghimire, Richard J. H. B. N. Van Den Berg, Antonius P. A. Janssen, Tom H. M. Ottenhoff, Constant A. A. Van Boeckel, Gilles P. Van Wezel, Dmitry Ghilarov, Nathaniel I. Martin, Mario Van Der Stelt","false","Published (Approved)","06/2024","33054","Journal Paper","Nature Chemistry","399",,,"false",,"true","true","Krios I-Titan Krios I at Diamond, Krios II-Titan Krios II at Diamond",,,"Biology and Bio-materials, Chemistry, Medicine","",,"Bacteria","Pathogens, Antibiotic Resistance, Infectious Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"24/06/2024"
"18054","10.1021/acs.chemmater.4c00555",,"DLS:00000F000018054","Chemical bonding and crystal structure schemes in atomic/molecular layer deposited Fe-terephthalate thin films","Topias Jussila, Anish Philip, Victor Rubio-Gimenez, Kim Eklund, Sami Vasala, Pieter Glatzel, Johan Lindén, Teruki Motohashi, Antti J. Karttunen, Rob Ameloot, Maarit Karppinen","false","Published (Approved)","06/2024","29967","Journal Paper","Chemistry Of Materials",,,,"false",,"true","true","I07-Surface & interface diffraction","ID26 at ESRF",,"Materials, Chemistry, Physics","",,,"Surfaces, Physics, Chemistry, Materials Science, Chemical Engineering, interfaces and thin films, Engineering & Technology, Metal-Organic Frameworks, Metallurgy, Diffraction, Grazing Incidence X-ray Diffraction (GIXD), Organometallic Chemistry",,,"26/06/2024"
"18074","10.1038/s43246-024-00527-y",,"DLS:000009000018074","Ligand substitution as a strategy to tailor cationic conductivity in all-solid-state batteries","Lasse Gammelgaard Kristensen, Jakob B. Grinderslev, Mads  Blichfeldt Amdisen, Torben Rene Jensen","false","Published (Approved)","06/2024","29197","Journal Paper","Communications Materials","5",,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Energy, Chemistry, Materials","",,"Solid-State Batteries (SSB); Batteries","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Diffraction, X-ray Powder Diffraction",,,"01/07/2024"
"18034","10.1002/cctc.202400229",,"DLS:000014000018034","Investigation on the structure and performance of supported Ni nanoparticles for the hydrogenation of furfural","Xiaowei Chen, Shahram Alijani, Simone Gallarati, Francesca Tessore, Juan Jose  Delgado Jaen, Diego Gianolio, Alberto Villa, Rosa Arrigo","false","Published (Approved)","06/2024","28630","Journal Paper","Chemcatchem",,,,"false",,"true","true","B18-Core EXAFS",,,"Chemistry, Materials","","Ni nanoparticles; Furfural hydrogenation; Ni K edge XANES; HAADF-STEM",,"Physical Chemistry, Catalysis, Chemistry, Materials Science, Nanoscience/Nanotechnology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS), X-ray Absorption Near Edge Structure (XANES)",,,"24/06/2024"
"18077","10.1016/j.bpj.2024.06.026",,"DLS:000003000018077","Conformational rigidity of thermophilic cytochrome c'-α is associated with slow binding of nitric oxide","Sotaro Fujii, Michael T. Wilson, Hannah R. Adams, Halina Mikolajek, Dimitri A. Svistunenko, Peter Smyth, Colin R. Andrew, Yoshihiro Sambongi, Michael A. Hough","false","Published (Approved)","06/2024","","Journal Paper","Biophysical Journal",,,,"false",,"true","true","I04-Macromolecular Crystallography, VMXi-Versatile Macromolecular Crystallography in situ ",,,"Biology and Bio-materials, Chemistry","","Conformational rigidity; Cytochrome c'; Kinetics; Nitric oxide; Spectroscopy",,"Biochemistry, Chemistry, Structural biology, Biophysics, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"01/07/2024"
"18056","10.3390/jcs8060231",,"DLS:000017000018056","Low magnetic field induced extrinsic strains in multifunctional particulate composites: an interrupted mechanical strengthening in 3D-printed nanocomposites","Andiol Mucolli, Alden Midmer, Marinos Manolesos, Salem Aldosari, Cristian Lira, Hamed Yazdani Nezhad","false","Published (Approved)","06/2024","","Journal Paper","Journal Of Composites Science","8",,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Materials, Engineering","","magnetic induction; ferromagnetic; multifunctional composite; polymer; 3D printing; magnetic polarisation; mechanical strength","Additive Manufacturing","Materials Engineering & Processes, Materials Science, Engineering & Technology, Composite Materials, Nanoscience/Nanotechnology, Imaging, Tomography",,,"27/06/2024"
"18042","10.1038/s42004-024-01212-4",,"DLS:000002000018042","Exploring the sequence-function space of microbial fucosidases","Ana Martínez Gascueña, Haiyang Wu, Rui Wang, C. David Owen, Pedro J. Hernando, Serena Monaco, Matthew Penner, Ke Xing, Gwenaelle Le Gall, Richard Gardner, Didier Ndeh, Paulina A. Urbanowicz, Daniel I. R. Spencer, Martin Walsh, Jesus Angulo, Nathalie Juge","false","Published (Approved)","06/2024","","Journal Paper","Communications Chemistry","7",,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,"Enzymes","Biotechnology, Biochemistry, Chemistry, Structural biology, Engineering & Technology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"24/06/2024"
"18087","10.1016/j.ceramint.2024.06.383",,"DLS:000005000018087","Robustness of the pyrochlore structure in rare-earth A2Ir2O7 iridates and pressure-induced structural transformation in IrO2","Daniel Staško, Kristina Vlášková, Andrej Kancko, Daniel M. Többens, Dominik Daisenberger, Gaston Garbarino, Ross Harvey Colman, Milan Klicpera","false","Published (Approved)","06/2024","30424","Journal Paper","Ceramics International","82",,,"false",,"true","true","I15-Extreme Conditions","ID22 at ESRF",,"Materials, Physics, Chemistry","",,,"Physics, Physical Chemistry, Hard condensed matter - structures, Chemistry, Magnetism, Materials Science, Diffraction",,,"03/07/2024"
"18021","10.1021/acsmedchemlett.3c00453",,"DLS:000002000018021","Fragment-based discovery of novel MUS81 inhibitors","Gavin W. Collie, Ulf Börjesson, Yunhua Chen, Zhiqiang Dong, Paolo Di Fruscia, Andrea Gohlke, Anna Hoyle, Thomas A. Hunt, Mehul H. Jesani, Haiou Luo, Jakub Luptak, Alexander G. Milbradt, Priyanka Narasimhan, Martin Packer, Saleha Patel, Jingchuan Qiao, R. Ian Storer, Christopher J. Stubbs, Jonathan Tart, Caroline Truman, Anderson T. Wang, Matthew G. Wheeler, Jon Winter-Holt","true","Published (Approved)","06/2024","20015","Journal Paper","Acs Medicinal Chemistry Letters",,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","",,"Enzymes","Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"19/06/2024"
"18078","10.1016/j.bmcl.2024.129861",,"DLS:000003000018078","Stereochemical inversion at a 1,4-cyclohexyl PROTAC linker fine-tunes conformation and binding affinity","Martina Pierri, Xingui Liu, Alena Kroupova, Zoe Rutter, Alex J. Hallatt, Alessio Ciulli","false","Published (Approved)","06/2024","26793","Journal Paper","Bioorganic & Medicinal Chemistry Letters","21",,,"false",,"true","true","I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","PROTAC; Linker; Stereocenter; Conformation; VHL; Binding affinity",,"Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"01/07/2024"
