"sep=	"
Document type	Open Access	Number	Authors countries	Instrument	Domain	Authors	ILL Authors	Titre	Journal title	Volume	Pages	Year	Proposal number	DOI	WOS Number	DOI added
Journal article		ILL16LO7019	UK			Lorusso G., Shearman R., Regan P.H., Judge S.M., Bell S., Collins S.M., Larijani C., Ivanov P., Jerome S.M., Keightley J.D., Lalkovski S., Pearce A.K., Podolyák Z.		Development of the NPL gamma-ray spectrometer NANA for traceable nuclear decay and structure studies	Applied Radiation and Isotopes	109	507-511	2016		10.1016/j.apradiso.2015.12.050	WOS:000372676600107	
Journal article		ILL16MA7022	Greece/Mexico			Makra K., Chavez-Garcia F.J.		Site effects in 3D basins using 1D and 2D models: An evaluation of the differences based on simulations of the seismic response of Euroseistest	Bulletin of Earthquake Engineering	14	1177-1194	2016		10.1007/s10518-015-9862-7	WOS:000372113900008	
Journal article		ILL16MA7035	Argentina			Malamud F., Santisteban J.R.		Full-pattern analysis of time-of-flight neutron transmission of mosaic crystals	Journal of Applied Crystallography	49	348-365	2016		10.1107/S1600576716000443	WOS:000373702000001	
Journal article		ILL16MA7047	Russia/Germany			Manoshin S.A., Belushkin A.V., Ioffe A.I.		Development of the methods for simulating the neutron spectrometers and neutron-scattering experiments	Physics of Particles and Nuclei	47	667-680	2016		10.1134/S1063779616040109	WOS:000379235500008	
Journal article		ILL16MI7051	Japan			Mihara M., Masuda Y., Matsuta K., Kawasaki S., Watanabe Y., Hatanaka K., Matsumiya R.		Present status of the 129Xe comagnetometer development for neutron EDM measurement	Hyperfine Interactions	237	122-1-122-8	2016		10.1007/s10751-016-1337-y	WOS:000392931800008	
Journal article		ILL16NA7048	Japan/Finland			Nakamura A., Ishida T., Samejima M., Igarashi K.		The use of neutron scattering to determine the functional structure of glycoside hydrolase	Current Opinion in Structural Biology	40	54-61	2016		10.1016/j.sbi.2016.07.014	WOS:000390744700009	
Thesis		ILL16NO7065	USA			Nouri N.		Magnetic field non-uniformity challenges in neutron electric dipole moment experiments				2016		10.13023/ETD.2016.384		
Journal article		ILL16PA7061	Poland			Pajzderska A., Jarek M., Mielcarek J., W?sicki J.		Analysis of the distribution of energy barriers in amorphous diazepam on the basis of computationally supported NMR relaxation data	Journal of Physical Chemistry B	120	10723-10728	2016		10.1021/acs.jpcb.6b08482	WOS:000386107500012	
Journal article	OA	ILL16PA7032	UK			Parker S.F., Collier P.		Applications of neutron scattering in catalysis
Where atoms are and how they move	Johnson Matthey Technology Review	60	132-144	2016		10.1595/205651316x691230	WOS:000383734900008	
Journal article		ILL16PA7011	Australia			Pavlou T., Ho M., Yeoh G., Lu W., Yeoh G.H.		Thermal-hydraulic modelling of the Cold Neutron Source thermosiphon system	Annals of Nuclear Energy	90	135-147	2016		10.1016/j.anucene.2015.11.034	WOS:000370106200015	
Journal article	OA	ILL16PF7026	Switzerland/Sweden/Norway/Austria			Pfeiffer D., Resnati F., Birch J., Etxegarai M., Hall-Wilton R., Höglund C., Hultman L., Llamas-Jansa I., Oliveri E., Oksanen E., Robinson L., Ropelewski L., Schmidt S., Streli C., Thuiner P.		First measurements with new high-resolution gadolinium-GEM neutron detectors	Journal of Instrumentation	11	P05011-1-P05011-17	2016		10.1088/1748-0221/11/05/P05011	WOS:000377851700034	
Journal article		ILL16PH7014	Russia/USA/India/Italy/Japan/Israel			Phillips D.G., Snow W.M., Babu K.S., Banerjee S., Baxter D.V., Berezhiani Z., Bergevin M., Bhattacharya S., Brooijmans G., Castellanos L., Chen M.C., Coppola C.E., Cowsik R., Crabtree J.A., Das P., Dees E.B., Dolgov A.D., Ferguson P.D., Frost M., Gabriel T., Gal A., Gallmeier F., Ganezer K., Golubeva E., Greene G., Hartfiel B., Hawari A., Heilbronn L., Johnson C., Kamyshkov Y., Kerbikov B., Kitaguchi M., Kopeliovich B.Z., Kopeliovich V.B., Kuzmin V.A., Liu C.Y., McGaughey P., Mocko M., Mohapatra R., Mokhov N., Muhrer G., Mumm H.P., Okun L., Pattie R.W., Quigg C., Ramberg E., Ray A., Roy A., Ruggles A., Sarkar U., Saunders A., Serebrov A.P., Shimizu H.M., Shrock R., Sikdar A.K., Sjue S., Striganov S., Townsend L.W., Tschirhart R., Vainshtein A., Van Kooten R., Wang Z., Young A.R.		Neutron-antineutron oscillations: Theoretical status and experimental prospects	Physics Reports	612	1-45	2016		10.1016/j.physrep.2015.11.001	WOS:000370455100001	
Article from Conference in a Journal	OA	ILL16RE7062	UK/Romania	EXILL		Regan P.H., Shearman R., Daniel T., Lorusso G., Collins S.M., Judge S.M., Bell S.J., Pearce A.K., Gurgi L.A., Rudigier M., Podolyák Z., M?rginean N., M?rginean R., Kisyov S.		Applications of LaBr3(Ce) gamma-ray spectrometer arrays for nuclear spectroscopy and radionuclide assay	Journal of Physics : Conference Series	763	012004-1-012004-10	2016		10.1088/1742-6596/763/1/012004	WOS:000440356900004	
		ILL16SA7034	France (not ILL)			Sarrazin M.		Études de systèmes confinés, de la nanophotonique aux univers branaires								
Journal article		ILL16SC7057	France (not ILL)			Scaringella L., Chanaron J.J.		Grenoble-GIANT Territorial Innovation Models: Are investments in research infrastructures worthwhile?	Technological Forecasting and Social Change	112	92-101	2016		10.1016/j.techfore.2016.05.026	WOS:000387192100010	
Journal article	OA	ILL17SC7001	France (not ILL)			Schlenker C.		Eva Pebay-Peroula : un parcours original, de la physique atomique à la biologie structurale	Reflets de la Physique	51	42-43	2016		10.1051/refdp/201651042		
Journal article		ILL16SC7017	France (not ILL)			Schmidt K.H., Jurado B., Amouroux C., Schmitt C.		General description of fission observables: GEF model code	Nuclear Data Sheets	131	107-221	2016		10.1016/j.nds.2015.12.009	WOS:000368754800003	
Article from Conference in a Book		ILL20SC7017	Switzerland			Schmidt-Wellenburg P.		The quest for an electric dipole moment of the neutron	AIP Conference Proceedings	1752	060002-1-06002-9	2016		10.1063/1.4955363	WOS:000380822000023	
Journal article		ILL16SC7039	Germany			Schneider F., Chrysalidis K., Dorrer H., Düllmann C.E., Eberhardt K., Haas R., Kieck T., Mokry C., Naubereit P., Schmidt S., Wendt K.		Resonance ionization of holmium for ion implantation in microcalorimeters	Nuclear Instruments and Methods in Physics Research B	376	388-392	2016		10.1016/j.nimb.2015.12.012	WOS:000376831000082	
Journal article		ILL16SE7010	Russia			Serebrov A.		Fundamental interactions involving neutrons and neutrinos: Reactor-based studies led by Petersburg Nuclear Physics Institute (National Research Centre 'Kurchatov Institute') [PNPI (NRC KI)]	Physics-Uspekhi	58	1074-1094	2016		10.3367/UFNe.0185.201511c.1179	WOS:000369654900003	
Journal article		ILL16SE7023	Russia			Serebrov A.P., Fomin A.K., Kharitonov A.G., Lyamkin V.A., Prudnikov D.V., Ivanov S.A., Erykalov A.N., Onegin M.S., Gridnev K.A.		High-density ultracold neutron sources for the WWR-M and PIK reactors	Crystallography Reports	61	144-148	2016		10.1134/S1063774516010211	WOS:000368685300026	
Journal article	OA	ILL16SH7024	Switzerland/UK			Shornikov A., Wenander F.		Advanced Electron Beam Ion Sources (EBIS) for 2-nd generation carbon radiotherapy facilities	Journal of Instrumentation	11	T04001-1-T04001-15	2016		10.1088/1748-0221/11/04/T04001	WOS:000375746400048	
Journal article		ILL16SI7059				Simoulin V.		Les générations de synchrotrons : des communautés et des équipements au croisement du national et de l?international	Revue Française de Sociologie	57	503-528	2016				
Journal article		ILL16SO7028	Australia			Sokolova A., Christoforidis J., Eltobaji A., Barnes J., Darmann F., Whitten A.E., De Campo L.		BILBY: Time-of-flight small angle scattering instrument	Neutron News	27	9-13	2016		10.1080/10448632.2016.1163980		
Journal article		ILL16TA7031	Canada/Germany			Taheri M., Razavi F.S., Yamani Z., Flacau R., Reuvekamp P.G., Schulz A., Kremer R.K.		Magnetic structure, magnetoelastic coupling, and thermal properties of EuCrO3 nanopowders	Physical Review B	93	104414-1-104414-13	2016		10.1103/PhysRevB.93.104414	WOS:000372405300002	
Journal article		ILL16TA7049	USA/Japan			Tang Z., Adamek E.R., Brandt A., Callahan N.B., Clayton S.M., Currie S.A., Ito T.M., Makela M., Masuda Y., Morris C.L., Pattie R.W., Ramsey J.C., Salvat D.J., Saunders A., Young A.R.		Measurement of spin-flip probabilities for ultracold neutrons interacting with nickel phosphorus coated surfaces	Nuclear Instruments and Methods in Physics Research A	827	32-38	2016		10.1016/j.nima.2016.04.098	WOS:000376888900006	
Journal article		ILL16TA7001	France (not ILL)/Morocco			Taoufyq A., Patout L., Guinneton F., Benlhachemi A., Bakiz B., Villain S., Lyoussi A., Nolibe G., Gavarri J.R.		Study of two tungstates Ca0.5Cd0.5WO4 and Ca0.2Cd0.8WO4 by transmission electron microscopy	Journal of Microscopy	261	14-26	2016		10.1111/jmi.12311	WOS:000367091200002	
Journal article		ILL17TE7009	USA			Teague D.P., Cox B.R.		Site response implications associated with using non-unique Vs profiles from surface wave inversion in comparison with other commonly used methods of accounting for Vs uncertainty	Soil Dynamics and Earthquake Engineering	91	87-103	2016		10.1016/j.soildyn.2016.07.028	WOS:000390969900008	
Journal article		ILL19TO7040	Japan/Austria/China			Tomita Y., Hata E., Momose K., Takayama S., Liu X., Chikama K., Klepp J., Pruner C., Fally M.		Photopolymerizable nanocomposite photonic materials and their holographic applications in light and neutron optics	Journal of Modern Optics	63	S1-S31	2016		10.1080/09500340.2016.1143534	WOS:000377703900001	
Journal article		ILL17VA7003	France (not ILL)/Japan/Spain/UK			van der Linden P.J.E.M., Moretti Sala M., Henriquet C., Rossi M., Ohgushi K., Fauth F., Simonelli L., Marini C., Fraga E., Murray C., Potter J., Krisch M.		A compact and versatile dynamic flow cryostat for photon science	Review of Scientific Instruments	87	115103-1-115103-11	2016		10.1063/1.4966270	WOS:000390242300379	
Thesis		ILL16WI7066	Canada		Nuclear and Particle Physics	Wienands J.N.		Coils, fields and xenon: Towards measuring xenon spin precession in a magnetic field for the UCN collaboration				2016				
Journal article		ILL16YO7021	Japan			Yoshida T., Tachibana T., Hagura N., Chiba S.		Composition, decomposition and analysis of reactor antineutrino and electron spectra based on gross theory of ?-decay and summation method	Progress in Nuclear Energy	88	175-182	2016		10.1016/j.pnucene.2015.12.012	WOS:000372564400018	
Journal article	OA	ILL16ZA7030	France (not ILL)			Zander U., Hoffmann G., Cornaciu I., Marquette J.P., Papp G., Landret C., Seroul G., Sinoir J., Röwer M., Felisaz F., Rodríguez-Puente S., Mariaule V., Murphy P., Mathieu M., Cipriani F., Márquez J.A.		Automated harvesting and processing of protein crystals through laser photoablation	Acta Crystallographica D	72	454-466	2016		10.1107/S2059798316000954	WOS:000373718500001	
Journal article		ILL16ZU7043	China			Zuo T.S., Cheng H., Chen Y.B., Wang F.W.		Development and prospects of Very Small Angle Neutron Scattering (VSANS) techniques	Chinese Physics C	40	076204-1-076204-10	2016		10.1088/1674-1137/40/7/076204	WOS:000381730100020	
Journal article		ILL15AB7070	India/France (not ILL)			Abbas S., Désert S., Brûlet A., Thévenot V., Permingeat P., Lavie P., Jestin J.		On the design and experimental realization of a multislit-based very small angle neutron scattering instrument at the European Spallation Source	Journal of Applied Crystallography	48	1242-1253	2015		10.1107/S1600576715012273	WOS:000358791900028	
Book chapter		ILL16AL7053	Spain			Alario-Franco Miguel A., Dos Santos-García A.J., Morán E.										
Journal article		ILL16AL7009	Russia			Alekseev P.A.		High borides: Determining the features and details of lattice dynamics from neutron spectroscopy	Physics-Uspekhi	58	330-344	2015		10.3367/UFNe.0185.201504b.0353	WOS:000357718100002	
Journal article		ILL15AR7056	Japan			Arimoto Y.		Development of time projection chamber for precise neutron lifetime measurement using pulsed cold neutron beams	Nuclear Instruments and Methods in Physics Research A	799	187-196	2015		10.1016/j.nima.2015.08.006		
Journal article		ILL15AR7055	Armenia/Korea/France (not ILL)			Arutunian S.G., Bergoz J., Chung M., Harutyunyan G.S., Lazareva E.G.		Thermal neutron flux monitors based on vibrating wire	Nuclear Instruments and Methods in Physics Research A	797	37-43	2015		10.1016/j.nima.2015.06.008		
Journal article		ILL15AS7002	USA			Asner D.M., Burns K., Campbell L.W., Greenfield B., Kos M.S., Orrell J.L., Schram M., VanDevender B., Wood L.S., Wootan D.W.		Method of fission product beta spectra measurements for predicting reactor anti-neutrino emission	Nuclear Instruments and Methods in Physics Research A	776	75-82	2015		10.1016/j.nima.2014.09.076		
Journal article		ILL15BA7061	Italy			Baldoncini M., Callegari I., Fiorentini G., Mantovani F., Ricci B., Strati V., Xhixha G.		Reference worldwide model for antineutrinos from reactors	Physical Review D	91	065002-1-065002-17	2015		10.1103/PhysRevD.91.065002		
Journal article		ILL15BA7067	UK			Barton J.P., Rogers J.D.		Wave effect neutron radiographic imaging origins in WCNR and prospects for low cost systems	Physics Procedia	69	388-391	2015		10.1016/j.phpro.2015.07.054		
Journal article	OA	ILL15BL7073	UK/Belgium			Blandy J.N., Abakumov A.M., Christensen K.E., Hadermann J., Adamson P., Cassidy S.J., Ramos S., Free D.G., Cohen H., Woodruff D.N., Thompson A.L., Clarke S.J.		Soft chemical control of the crystal and magnetic structure of a layered mixed valent manganite oxide sulfide	APL Materials	3	041520-1-041520-6	2015		10.1063/1.4918973	WOS:000353828400027	
Journal article		ILL15CA7001	Spain			Carpintero-Santamaria N., Velarde G.		The pioneers' legacy of inertial confinement nuclear fusion	Progress in Nuclear Energy	78	349-354	2015		10.1016/j.pnucene.2013.10.019		
Journal article		ILL15CH7042	France (ILL)/France (not ILL)			Cherhal F., Cousin F., Capron I.		Influence of charge density and ionic strength on the aggregation process of cellulose nanocrystals in aqueous suspension, as revealed by small-angle neutron scattering	Langmuir	31	5596-5602	2015		10.1021/acs.langmuir.5b00851		
Journal article		ILL15CO7069	USA			Coates L., Cuneo M.J., Frost M.J., He J., Weiss K.L., Tomanicek S.J., McFeeters H., Vandavasi V.G., Langan P., Iverson E.B.		The macromolecular neutron diffractometer MaNDi at the Spallation Neutron Source	Journal of Applied Crystallography	48	1302-1306	2015		10.1107/S1600576715011243	WOS:000358791900034	
Journal article		ILL15CO7050	USA			Cook J.C., Barker J.G., Rowe J.M., Williams R.E., Gagnon C., Lindstrom R.M., Ibberson R.M., Neumann D.A.		Experimental characterization of the Advanced Liquid Hydrogen Cold Neutron Source spectrum of the NBSR reactor at the NIST Center for Neutron Research	Nuclear Instruments and Methods in Physics Research A	792	15-27	2015		10.1016/j.nima.2015.04.037		
Journal article		ILL15CO7017	USA			Coppens P.		The old and the new: My participation in the development of chemical crystallography during 50+ years	Physica Scripta	90	058001-1-058001-6	2015		10.1088/0031-8949/90/5/058001		
Article from Conference in a Journal	OA	ILL15CO7076	France (not ILL)			Cousin F.		Small angle neutron scattering	EPJ Web of Conferences	104	01004-1-01004-49	2015		10.1051/epjconf/201510401004		
Article from Conference in a Journal	OA	ILL15CO7077	France (not ILL)			Cousin F., Menelle A.		Neutron reflectivity	EPJ Web of Conferences	104	01005-1-01005-22	2015		10.1051/epjconf/201510401005		
Journal article		ILL16DA7003	USA			Dai P.		Antiferromagnetic order and spin dynamics in iron-based superconductors	Reviews of Modern Physics	87	855-896	2015		10.1103/RevModPhys.87.855	WOS:000359906200001	
Journal article		ILL15DE7057	Italy			De Gerone M.		Probing the absolute neutrino mass scale with 163Ho: The HOLMES project	Nuclear and Particle Physics Proceedings	265-266	77-79	2015		10.1016/j.nuclphysbps.2015.06.021		
Article from Conference in a Journal	OA	ILL15DE7038	Sweden/Denmark			Deen P.P., Vickery A., Andersen K.H., Hall-Wilton R.		A design study of VOR: A versatile optimal resolution chopper spectrometer for the ESS	EPJ Web of Conferences	83	03002-1-03002-6	2015		10.1051/epjconf/20158303002	WOS:000351844900023	
Journal article		ILL16DW7006	India			Dwivedi S., Ghosh D.K., Mukhopadhyaya B., Shivaji A.		Constraints on CP-violating gauge-Higgs operators	Physical Review D	92	095015-1-095015-20	2015		10.1103/PhysRevD.92.095015		
Journal article		ILL15DW7054	USA/Italy			Dwyer D.A., Ludhova L.		Oscillations at low energies	Nuclear and Particle Physics Proceedings	265-266	339-345	2015		10.1016/j.nuclphysbps.2015.06.086		
Journal article		ILL15EL7079	UK			El Mkami H., Norman D.G.		EPR distance measurements in deuterated proteins	Methods in Enzymology	564	125-152	2015		10.1016/bs.mie.2015.05.027		
Journal article		ILL15FE7023	Germany			Feoktystov A.V., Frielinghaus H., Di Z., Jaksch S., Pipich V., Appavou M.S., Babcock E., Hanslik R., Engels R., Kemmerling G., Kleines H., Ioffe A., Richter D., Brückel T.		KWS-1 high-resolution small-angle neutron scattering instrument at JCNS: Current state	Journal of Applied Crystallography	48	61-70	2015		10.1107/S1600576714025977	WOS:000349210700009	
Journal article		ILL15FE7016	France (not ILL)			Férey G., Hodeau J.L.		The life and achievements of Erwin-Félix Lewy-Bertaut (1913?2003)	Physica Scripta	90	028001-1-028001-6	2015		10.1088/0031-8949/90/2/028001		
