"sep=	"
Document type	Open Access	Number	Authors countries	Instrument	Domain	Authors	ILL Authors	Titre	Journal title	Volume	Pages	Year	Proposal number	DOI	WOS Number	DOI added
Journal article		ILL09GO6040	France (ILL)/France (not ILL)/Spain/UK/USA		Magnetic Structures	Gorria P., Martínez-Blanco D., Pérez M.J., Blanco J.A., Hernando A., Laguna-Marco M.A., Haskel D., Souza-Neto N., Smith R.I., Marshall W.G., Garbarino G., Mezouar M., Fernández-Martínez A., Chaboy J., Fernández Barquín L., Rodriguez Castrillón J.A., Moldovan M., García Alonso J.I., Zhang J., Llobet A., Jiang J.S.		Stress-induced large Curie temperature enhancement in Fe64Ni36 Invar alloy	Physical Review B	80	064421-1-064421-6	2009		10.1103/PhysRevB.80.064421		
Journal article		ILL09HE6013	Belgium/France (ILL)/France (not ILL)		Spectroscopy in Solid State Physics and Chemistry	Hermet P., Lois-Sierra S., Bantignies J.L., Rols S., Sauvajol J.L., Serein-Spirau F., Lère-Porte J.P., Moreau J.J.E.		Lattice dynamics of oligo(phenylenethienylene)s: A far-infrared and inelastic neutron scattering study	Journal of Physical Chemistry B	113	4197-4202	2009		10.1021/jp808652c		
Article from Conference in a Journal		ILL10HU6003	Poland/Ukraine/France (ILL)/Latvia		Spectroscopy in Solid State Physics and Chemistry	Huczko A., Dabrowska A., Savchyn V., Popov A.I., Karbovnyk I.		Silicon carbide nanowires: Synthesis and cathodoluminescence	Physica Status Solidi (b)	246	2806-2808	2009		10.1002/pssb.200982321		
Journal article		ILL09IL6061	France (ILL)/UK		Magnetic Structures	Iles G.N., Baker S.H., Thornton S.C., Binns C.		Enhanced capability in a gas aggregation source for magnetic nanoparticles	Journal of Applied Physics	105	024306-1-024306-7	2009		10.1063/1.3067761		
Journal article		ILL10JA6008	France (ILL)		Biology	Jasnin M.		Atomic-scale dynamics inside living cells explored by neutron scattering	Journal of the Royal Society Interface	6	S611-S617	2009		10.1098/rsif.2009.0144.focus		
Journal article		ILL09KA6067	France (ILL)/Germany/Italy/Latvia/Ukraine		Magnetic Excitations	Karbovnyk I., Piskunov S., Bolesta I., Bellucci S., Cestelli Guidi M., Piccinini M., Spohr E., Popov A.I.		Far IR spectra of Ag2CdI4 at temperature range 10–420 K: Complementary experimental and first-principle theoretical study	European Physical Journal B	70	443-447	2009		10.1140/epjb/e2009-00242-0		
Journal article		ILL09KA6026	France (ILL)/France (not ILL)/Greece/Israel/UK		Biology	Kasotakis E., Mossou E., Adler-Abramovich L., Mitchell E.P., Forsyth V.T., Gazit E., Mitraki A.		Design of metal-binding sites onto self-assembled peptide fibrils	Peptide Science	92	164-172	2009		10.1002/bip.21163		
Journal article		ILL09KO6019	France (ILL)/France (not ILL)/Germany/UK		Spectroscopy in Solid State Physics and Chemistry	Kovaleva N.N., Boris A.V., Capogna L., Gavartin J.L., Popovich P., Yordanov P., Maljuk A., Stoneham A.M., Keimer B.		Dipole-active optical phonons in YTiO3: Ellipsometry study and lattice-dynamics calculations	Physical Review B	79	045114-1-045114-13	2009		10.1103/PhysRevB.79.045114		
Article from Conference in a Journal		ILL09LE6033	France (ILL)/France (not ILL)		Crystallography	Lemée-Cailleau M.H., Ecolivet C., Ouladdiaf B., Moussa F., Létard J.F.		Multi-phase spin crossover in Fe(ptz)6(BF4)2	Physica B	404	379-381	2009		10.1016/j.physb.2008.11.021		
Journal article		ILL09LI6051	France (ILL)/Switzerland/UK/USA		Magnetic Structures	Lister S.J., Wismayer M.P., Venkataramana V., de Vries M.A., Ray S.J., Lee S.L., Thomson T., Kohlbrecher J., Do H., Ikeda Y., Takano K., Dewhurst C.		Small-angle polarized neutron studies of perpendicular magnetic recording media	Journal of Applied Physics	106	063908-1-063908-4	2009		10.1063/1.3213381		
Journal article		ILL09LO6056	France (ILL)/France (not ILL)/Germany/The Netherlands		Applied Physics, Instrumentation and Techniques	Lösch S., Günther B.H., Iles G.N., Büngener U.		Microgravity compatible equipment for inert gas condensation of metals during parabolic flights	Review of Scientific Instruments	80	083907-1-083907-5	2009		10.1063/1.3206325		
Article from Conference in a Book		ILL09LO6059	Bulgaria/France (ILL)/France (not ILL)/Germany		Nuclear and Particle Physics	Lozeva R., Simpson G., Neyens G., Grawe H., Balabanski D.		Yrast Isomers in the vicinity of 132Sn	AIP Conference Proceedings	1090	164-168	2009		10.1063/1.3087006		
Article from Conference in a Journal		ILL09MA6036	Australia/Czech Republic/France (ILL)/Germany/Poland/Spain/Sweden/Switzerland/USA		Nuclear and Particle Physics	Mach H., Baluyut A.M., Ruchowska E., Köster U., Fraille L.M., Boutami R., Bradley H., Braun N., Fransen C., Jolie J., Nyberg J., Ugryumov V.		Structure of heavy Fe nuclei at the point of transition at N ~ 37	Acta Physica Polonica B	40	477-480	2009				
Article from Conference in a Book		ILL09MA6058	France (ILL)/Germany		Nuclear and Particle Physics	Mach H., Baluyut A.M., Smith D., Ruchowska E., Köster U., Fraile L.M., Penttilä H., Äystö J., Boutami R., Bradley H., Braun N., Elomaa V.V., Eronen T., Fransen C., Ghita D.G., Hakala J., Hauth M., Jokinen A., Jolie J., Karvonen P., Kessler T., Kurcewicz W., Lehmann H., Moore I.D., Nyberg J., Rahaman S., Rissanen J., Ronkainen J., Ronkanen P., Saastamoinen A., Sonoda T., Steczkiewicz O., Ugryumov V., Weber C.		Selected properties of nuclei at the magic shell closures from the studies of E1, M1 and E2 transition rates	AIP Conference Proceedings	1090	502-506	2009		10.1063/1.3087073		
Journal article		ILL09MA6050	France (ILL)/Switzerland/UK/USA		Magnetic Excitations	Martin C., Engelhardt L., Baker M.L., Timco G.A., Tuna F., Winpenny R.E.P., Tregenna-Piggott P.L.W., Luban M., Prozorov R.		Radio-frequency spectroscopy of the low-energy spectrum of the magnetic molecule Cr12Cu2	Physical Review B	80	100407-1-100407-4	2009		10.1103/PhysRevB.80.100407		
Article from Conference in a Journal		ILL09ME6046	France (ILL)/Germany/Hungary/USA		Biology	Mezei F., Russina M., Chen G., Frauenfelder H., Fenimore P.W., Falus P., Farago B.		Dynamic transition and glassy behaviour in hydrated proteins	Journal of Physics : Conference Series	177	012011-1-012011-2	2009		10.1088/1742-6596/177/1/012011		
Journal article		ILL09MO6068	France (ILL)/France (not ILL)/Norway		Crystallography	Montes-Hernandez G., Fernández-Martínez A., Renard F.		Novel method to estimate the linear growth rate of submicrometric calcite produced in a triphasic gas-liquid-solid system	Crystal Growth & Design	9	4567-4573	2009		10.1021/cg9005778		
Article from Conference in a Journal		ILL09MU6075	France (ILL)/Germany/UK		Magnetic Structures	Mühlbauer S., Pfleiderer C., Böni P., Forgan E.M., Brandt E.H., Wiedenmann A., Keiderling U.		Intrinsic bulk vortex dynamics revealed by time resolved small angle neutron scattering	Physica B	404	3231-3234	2009		10.1016/j.physb.2009.07.080		
Journal article		ILL09PA6002	France (ILL)/Germany/UK/USA		Applied Physics, Instrumentation and Techniques	Parnell S.R., Babcock E., Nünighoff K., Skoda M.W.A., Boag S., Masalovich S., Chen W.C., Georgii R., Wild J.M., Frost C.D.		Study of spin-exchange optically pumped 3He cells with high polarisation and long lifetimes	Nuclear Instruments and Methods in Physics Research A	598	774-778	2009		10.1016/j.nima.2008.10.009		
Journal article		ILL09PA6055	Belgium/France (ILL)/France (not ILL)/Russia/Switzerland/USA		Nuclear and Particle Physics	Patronis N., De Witte H., Górska M., Huyse M., Kruglov K., Pauwels D., Van de Vel K., Van Duppen P., Van Roosbroeck J., Thomas J.C., Franchoo S., Cederkäll J., Fedoseyev V.N., Fynbo H., Georg U., Jonsson O., Köster U., Materna T., Mathieu L., Serot O., Weissman L., Mueller W.F., Mishin V.I., Fedorov D.		beta-decay study of 77Cu	Physical Review C	80	034307-1-034307-8	2009		10.1103/PhysRevC.80.034307		
Journal article		ILL09PA6005	Canada/France (ILL)/Japan/USA		Nuclear and Particle Physics	Pattie R.W., Anaya J., Back H.O., Boissevain J.G., Bowles T.J., Broussard L.J., Carr R., Clark D.J., Currie S., Du S., Filippone B.W., Geltenbort P., García Jr A., Hawari A., Hickerson K.P., Hill R., Hino M., Hoedl S.A., Hogan G.E., Holley A.T., Ito T.M., Kawai T., Kirch K., Kitagaki S., Lamoreaux S.K., Liu C.Y., Liu J., Makela M., Mammei R.R., Martin J.W., Melconian D., Meier N., Mendenhall M.P., Morris C.L., Mortensen R., Pichlmaier A., Pitt M.L., Plaster B., Ramsey J.C., Rios R., Sabourov K., Sallaska A.L., Saunders A., Schmid R., Seestrom S., Servicky C., Sjue S.K.L., Smith D., Sondheim W.E., Tatar E., Teasdale W., Terai C., Tipton B., Utsuro M., Vogelaar R.B., Wehring B.W., Xu Y.P., Young A.R., Yuan J.		First measurement of the neutron beta asymmetry with ultracold neutrons	Physical Review Letters	102	012301-1-012301-4	2009		10.1103/PhysRevLett.102.012301		
Journal article		ILL09PL6015	France (ILL)/France (not ILL)		Liquids and Glasses	Plazanet M., Johnson M.R., Trommsdorff H.P.		Comment on "Phase diagram of a solution undergoing inverse melting"	Physical Review E	79	053501-1	2009		10.1103/PhysRevE.79.053501		
Article from Conference in a Journal		ILL09PO6081	France (ILL)/UK		Magnetic Structures	Poole A., Lelièvre-Berna E., Wills A.S.		General refinement strategy for magnetic structures using spherical neutron polarimetry and representation analysis	Physica B	404	2535-2538	2009		10.1016/j.physb.2009.06.015		
Article from Conference in a Journal		ILL09PO6025	France (ILL)/France (not ILL)/USA		Soft Matter	Porcar L., Liu Y., Hong K., Butler P.D., Huang E.W., Chen W.R.		Counterion association and structural conformation change of charged PAMAM dendrimer in aqueous solutions revealed by small angle neutron scattering	Macromolecular Symposia	279	65-71	2009		10.1002/masy.200950511		
Journal article		ILL09RA6018	France (ILL)/Greece/UK/USA		Magnetic Structures	Radaelli P.G., Vecchini C., Chapon L.C., Brown P.J., Park S., Cheong S.W.		Incommensurate magnetic structure of YMn2O5: A stringent test of the multiferroic mechanism	Physical Review B	79	020404-1-020404-4	2009		10.1103/PhysRevB.79.020404		
Journal article		ILL09RA6028	France (ILL)/Russia/Switzerland		Magnetic Structures	Rasch J.C.E., Sheptyakov D.V., Schefer J., Keller L., Boehm M., Gozzo F., Volkov N.V., Sablina K.A., Petrakovskii G.A., Grimmer H., Conder K., Löffler J.F.		Structural properties of Pb3Mn7O15 determined from high-resolution synchrotron powder diffraction	Journal of Solid State Chemistry	182	1188-1192	2009		10.1016/j.jssc.2009.02.001		
Journal article		ILL09RA6076	France (ILL)/France (not ILL)/UK		Materials Science and Engineering	Ratel N., Bastie P., Mori T., Withers P.J.		Application of anisotropic inclusion theory to the energy evaluation for the matrix channel deformation and rafting geometry of gamma-gamma' Ni superalloys	Materials Science and Engineering A	505	41-47	2009		10.1016/j.msea.2008.10.050		
Article from Conference in a Book		ILL09RE6060	France (ILL)/Germany		Nuclear and Particle Physics	Régis J.M., Pascovici G., Materna T., Christen S., Meersschout T., Bernards C., Fransen C., Dewald A., Braun N., Heinze S., Thiel S., Jolie J.		Nuclear structure analysis using the Orange spectrometer	AIP Conference Proceedings	1090	112-116	2009		10.1063/1.3086994		
Journal article		ILL10RI6018	Cyprus/France (ILL)/USA		Soft Matter	Rikkou M.D., Loizou E., Porcar L., Butler P., Patrickios C.		Degradable amphiphilic end-linked conetworks with aqueous degradation rates determined by polymer topology	Macromolecules	42	9412-9421	2009		10.1021/ma902099c		
Book chapter		ILL09RI6009	France (ILL)/Italy/UK		Applied Physics, Instrumentation and Techniques	Rinaldi R., Liang L., Schober H.		Neutron applications in earth, energy, and environmental sciences						10.1007/978-0-387-09416-8_1		
Journal article		ILL09RU6023	Australia/France (ILL)/UK		Magnetic Excitations	Rule K.C., Wildes A.R., Bewley R.I., Visser D., Hicks T.J.		High energy excitations measured by neutron spectroscopy in FePS3	Journal of Physics Condensed Matter	21	124214-1-124214-5	2009		10.1088/0953-8984/21/12/124214		
Journal article		ILL09RZ6017	France (ILL)/France (not ILL)/Germany/Poland/UK/USA		Nuclear and Particle Physics	Rzaca-Urban T., Sieja K., Urban W., Nowacki F., Durell J.L., Smith A.G., Ahmad I.		(h11/2,g7/2)9- neutron excitation in 92,94,96Sr	Physical Review C	79	024319-1-024319-10	2009		10.1103/PhysRevC.79.024319		
Journal article		ILL09SA6082	France (ILL)/Germany		Materials Science and Engineering	Saruhan B., Ochrombel R., Ryukhtin V., Wiedenmann A.		Analysis of anisotropic void system in electron-beam physical-vapour-deposited (EB-PVD) thermal-barrier coatings	Advanced Engineering Materials	11	488-494	2009		10.1002/adem.200800329		
Journal article		ILL09SA6070	Belgium/Canada/France (ILL)/France (not ILL)/Germany/Russia/Switzerland/UK		Nuclear and Particle Physics	Sauvage J., Genevey J., Roussière B., Franchoo S., Andreyev A.N., Barré N., Clavelin J.F., De Witte H., Fedorov D.V., Fedoseyev V.N., Fraile L.M., Grave X., Huber G., Huyse M., Jeppesen H.B., Köster U., Kunz P., Lesher S.R., Marsh B.A., Mukha I., Oms J., Seliverstov M., Stefanescu I., Van de Vel K., van de Walle J., Van Duppen P., Volkov Y.M.		Nuclear structure of 189Tl states studied via beta+ /EC decay and laser spectroscopy of 189m+gPb	European Physical Journal B	39	33-48	2009		10.1140/epja/i2008-10693-3		
Article from Conference in a Journal		ILL10SA6001	Ukraine/France (ILL)/Latvia/Poland		Spectroscopy in Solid State Physics and Chemistry	Savchyn V., Karbovnyk I., Popov A.I., Huczko A.		Combustion formation of novel nanomaterials: Synthesis and cathodoluminescence of silicon carbide nanowires	Acta Physica Polonica A	116	S-142-S-145	2009		10.12693/APhysPolA.116.S-142	WOS:000274113400041	
Journal article		ILL09SC6037	Belgium/France (ILL)/Germany/Norway/Spain/Sweden		Nuclear and Particle Physics	Schwerdtfeger W., Thirolf P.G., Wimmer K., Habs D., Mach H., Rodriguez T.R., Bildstein V., Egido J.L., Fraile L.M., Gernhäuser R., Hertenberger R., Heyde K., Hoff P., Hübel H., Köster U., Kröll T., Krücken R., Lutter R., Morgan T., Ring P.		Shape coexistence near neutron number N=20: First identification of the E0 decay from the deformed first excited Jpi=0+ state in 30Mg	Physical Review Letters	103	012501-1-012501-4	2009		10.1103/PhysRevLett.103.012501		
Journal article		ILL09SE6066	Belgium/Canada/France (ILL)/France (not ILL)/Germany/Russia/UK		Nuclear and Particle Physics	Seliverstov M.D., Andreyev A.N., Barré N., Barzakh A.E., Dean S., De Witte H., Fedorov D.V., Fedoseyev V.N., Fraile L.M., Franchoo S., Genevey J., Huber G., Huyse M., Köster U., Kunz P., Lesher S.R., Marsh B.A., Mukha I., Roussière B., Sauvage J., Stefanescu I., Van de Vel K., Van Duppen P., Volkov Y.M.		Charge radii and magnetic moments of odd-A 183-189Pb isotopes	European Physical Journal A	41	315-321	2009		10.1140/epja/i2009-10817-3		
Journal article		ILL09SH6039	France (ILL)/France (not ILL)/Germany		Crystallography	Shuleshova O., Holland-Moritz D., Löser W., Reinhart G., Iles G.N., Büchner B.		Metastable formation of decagonal quasicrystals during solidification of undercooled Al-Ni melts: In situ observations by synchrotron radiation	Europhysics Letters	86	36002-1-36002-4	2009		10.1209/0295-5075/86/36002		
Book chapter		ILL09ST6008	France (ILL)/UK		Biology	Staniland S.S., Ward B., Harrison A.		Biosynthesis of magnetite by microbes						10.1007/978-0-387-09416-8_21		
Journal article		ILL09ST6045	France (ILL)/France (not ILL)/Sweden		Magnetic Structures	Stunault A., Schweizer J., Givord F., Vettier C., Detlefs C., Boucherle J.X., Lejay P.		Direct observation of double-k lattice modulation in double-k magnetic structures. The case of CeAl2	Journal of Physics Condensed Matter	21	376004-1-376004-12	2009		10.1088/0953-8984/21/37/376004		
Journal article		ILL09TO6010	France (ILL)/Hungary/Sweden		Soft Matter	Tonigold K., Varga I., Nylander T., Campbell R.A.		Effects of aggregates on mixed adsorption layers of poly(ethylene imine) and sodium dodecyl sulfate at the air/liquid interface	Langmuir	25	4036-4046	2009		10.1021/la8028325		
Journal article		ILL09UR6034	France (ILL)/France (not ILL)/Poland/UK/USA		Nuclear and Particle Physics	Urban W., Pinston J.A., Rzaca-Urban T., Wolska E., Genevey J., Simpson G.S., Smith A.G., Durell J.L., Varley B., Ahmad I.		Mapping neutron levels in the A~100 region: The nu3/2+ [411] band in 103Zr	Physical Review C	79	067301-1-067301-5	2009		10.1103/PhysRevC.79.067301		
Journal article		ILL09UR6053	France (ILL)/France (not ILL)/Poland/UK/USA		Nuclear and Particle Physics	Urban W., Pinston J.A., Simpson G.S., Smith A.G., Smith J.F., Rzaca-Urban T., Ahmad I.		The 11/2-[505] neutron extruder orbital in 159Sm	Physical Review C	80	037301-1-037301-4	2009		10.1103/PhysRevC.80.037301		
Article from Conference in a Book		ILL09VA6057	Czech Republic/France (ILL)/Germany		Materials Science and Engineering	Vacik J., Hnatowicz V., Cervena J., Posta S., Köster U., Pasold G.		On boron diffusion in MgF2	AIP Conference Proceedings	1099	836-839	2009		10.1063/1.3120169		
Journal article		ILL09VA6021	Belgium/Denmark/France (ILL)/France (not ILL)/Germany/Italy/Poland/Romania/Russia/Spain/Sweden/Switzerland/UK		Nuclear and Particle Physics	van de Walle J., Aksouh F., Behrens T., Bildstein V., Blazhev A., Cederkäll J., Clément E., Cocolios T.E., Davinson T., Delahaye P., Eberth J., Ekström A., Fedorov D.V., Fedosseev V.N., Fraile L.M., Franchoo S., Gernhäuser R., Georgiev G., Habs D., Heyde K., Huber G., Huyse M., Ibrahim F., Ivanov O., Iwanicki J., Jolie J., Kester O., Köster U., Kröll T., Krücken R., Lauer M., Lisetskiy A.F., Lutter R., Marsh B.A., Mayet P., Niedermaier O., Pantea M., Raabe R., Reiter P., Sawicka M., Scheit H., Schrieder G., Schwalm D., Seliverstov M.D., Sieber T., Sletten G., Smirnova N., St?noiu M., Stefanescu I., Thomas J.C., Valiente-Dobón J.J., Van Duppen P., Verney D., Voulot D., Warr N., Weisshaar D., Wenander F., Wolf B.H., Zieli?ska M.		Low-energy Coulomb excitation of neutron-rich zinc isotopes	Physical Review C	79	014309-1-014309-13	2009		10.1103/PhysRevC.79.014309		
