"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article	OA	ESRF15HE6024	UK/France (ESRF)	Helliwell J.R., Mitchell E.P.	Synchrotron radiation macromolecular crystallography: Science and spin-offs	IUCrJ	2	283-291	2015				10.1107/S205225251402795X		WOS:000356866400017
Journal article	OA	ESRF15HU6069	France (ESRF)/France (not ESRF)	Hudspeth J.M., Kvashnina K.O., Kimber S.A.J., Mitchell E.P.	Synchrotron X-ray scattering as a tool for characterising catalysts on multiple length scales	Oil & Gas Science and Technology - Revue d'IFP Energies nouvelles	70	429-436	2015				10.2516/ogst/2014056		WOS:000357742300004
Journal article		ESRF15IT6061	France (not ESRF)/France (ESRF)	Itié J.P., Girard E., Guignot N., Le Godec Y., Mezouar M.	Crystallography under high pressure using synchrotron radiation	Journal of Physics D	48	504007-1-504007-14	2015				10.1088/0022-3727/48/50/504007		WOS:000368443100009
Journal article		ESRF15KL6028	Germany/France (ESRF)/Switzerland/Belgium	Klobes B., Bessas D., Jurányi F., Görlitz H., Pacheco V., Hermann R.P.	Effect of nanocrystallinity on lattice dynamics in Bi2Te3 based thermoelectrics	Physica Status Solidi-Rapid Research Letters	9	57-61	2015				10.1002/pssr.201409479		WOS:000348763500009
Journal article		ESRF15KR6049	Germany/France (ESRF)	Krupp U., Giertler A., Söker M., Fu H., Dönges B., Christ H.J., Hüsecken A., Pietsch U., Fritzen C.P., Ludwig W.	The behavior of short fatigue cracks during Very High Cycle (VHCF) Fatigue of duplex stainless steel	Engineering Fracture Mechanics	145	197-209	2015				10.1016/j.engfracmech.2015.03.024		WOS:000362612900013
Article from Conference in a Journal	OA	ESRF15LA6015	Spain/France (ESRF)	Lafuerza S., García J., Subías G., Blasco J., Cuartero V., Herrero-Martín J.	Hard and soft x-rays XAS characterization of charge ordered LuFe2O4	Journal of Physics : Conference Series	592	012121-1-012121-6	2015		ALBA (Barcelona)		10.1088/1742-6596/592/1/012121		WOS:000352239200121
Journal article		ESRF15LA6058	France (not ESRF)/Germany/France (ESRF)	Laiarinandrasana L., Ricard J., Guigné F., Cheng Y., Morgeneyer T.F., Helfen L.	Damage based model to study the effect of notch introduction technique on the J-integral value of PolyOxyMethylene	Engineering Fracture Mechanics	149	214-229	2015		ANKA (Karlsruhe)		10.1016/j.engfracmech.2015.08.031		WOS:000366307500017
Journal article		ESRF15LE6019	France (not ESRF)/France (ESRF)	Le Pape P., Rivard C., Pelletier M., Bihannic I., Gley R., Mathieu S., Salsi L., Migot S., Barres O., Villiéras F., Michau N.	Action of a clay suspension on an Fe(0) surface under anoxic conditions: Characterization of neoformed minerals at the Fe(0)/solution and Fe(0)/atmosphere interfaces	Applied Geochemistry	61	62-71	2015				10.1016/j.apgeochem.2015.05.008		WOS:000360654200006
Journal article		ESRF15LI6044	Spain/Germany/France (not ESRF)/France (ESRF)	Li H.F., Senyshyn A., Fabelo O., Persson J., Hou B., Boehm M., Schmalzl K., Schmidt W., Vassalli J.P., Thakuria P., Sun X., Wang L., Khazaradze G., Schmitz B., Zhang C., Roth G., Garcia Roca J., Wildes A.	Absence of magnetic ordering in the ground state of a SrTm2O4 single crystal	Journal of Materials Chemistry C	3	7658-7668	2015				10.1039/C5TC01607J		WOS:000358228400017
Journal article	OA	ESRF15LU6054	UK/France (ESRF)/Ireland	Lukacik P., Lobley C.M.C., Bumann M., Arena de Souza V., Owens R.J., O'Toole P.W., Walsh M.A.	High-resolution structures of Lactobacillus salivarius transketolase in the presence and absence of thiamine pyrophosphate	Acta Crystallographica F	71	1327-1334	2015		DIAMOND (Didcot)		10.1107/S2053230X1501657X		WOS:000362852000019
Journal article	OA	ESRF15MA6067	France (ESRF)/Germany/France (not ESRF)	Marcus J., Touraud D., Prévost S., Diat O., Zemb T., Kunz W.	Influence of additives on the structure of surfactant-free microemulsions	Physical Chemistry Chemical Physics	17	32528-32538	2015				10.1039/C5CP06364G		WOS:000365954700050
Journal article		ESRF15MA6031	Italy/France (ESRF)/Saoudi Arabia/USA	Marinaro G., La Rocca R., Toma A., Barberio M., Cancedda L., Di Fabrizio E., Decuzzi P., Gentile F.	Networks of neuroblastoma cells on porous silicon substrates reveal a small world topology	Integrative Biology	7	184-197	2015				10.1039/C4IB00216D		WOS:000349668600005
Journal article		ESRF15MA6009	France (ESRF)/Italy/Portugal/Spain	Martinelli L., Lalli D., García-Morales L., Ratera M., Querol E., Piñol J., Fita I., Calisto B.M.	A major determinant for gliding motility in Mycoplasma genitalium. The interaction between terminal organelle proteins MG200 and MG491	Journal of Biological Chemistry	290	1699-1711	2015				10.1074/jbc.M114.594762		WOS:000348056400036
Journal article	OA	ESRF15MC6022	UK/France (ESRF)	McMitchell S.R.C.	Research update: New possibilities for the nanoscale engineering of complex oxide thin films	APL Materials	3	062301-1-062301-8	2015				10.1063/1.4916926		WOS:000357608900005
Book chapter		ESRF17ME6025	France (not ESRF)/France (ESRF)	Merkel S., Hilairet N., Raterron P., Rosa A.	Apport des rayons X à l'étude de microstructures et propriétés mécaniques sous pression										
Journal article		ESRF15MI6046	Poland/Germany/France (ESRF)	Minikayev R., Paszkowicz W., Piszora P., Knapp M., Bähtz C., Podsiadlo S.	Thermal expansion of polycrystalline gallium nitride: An X-ray diffraction study	X-Ray Spectrometry	44	382-388	2015		HASYLAB (Hambourg)		10.1002/xrs.2644		WOS:000360088600012
Journal article		ESRF15NE6066	France (ESRF)/USA/France (not ESRF)/The Netherlands/UK	Newby G.E., Watkins E.B., Hermida-Merino D., Staniec P.A., Bikondoa O.	In situ Rheo-GISANS of triblock copolymers: Gelation and shear effects on quasi-crystalline structures at interfaces	RSC Advances	5	104164-104171	2015		ESRF (Grenoble)		10.1039/C5RA20215A		WOS:000366433700047
Journal article		ESRF15PE6068	Germany/France (ESRF)	Pearson A.R., von Stetten D., Huse N.	If you can get a crystal structure, why bother with anything else?	Synchrotron Radiation News	28	10-14	2015				10.1080/08940886.2015.1101321		
Journal article		ESRF15PI6026	France (not ESRF)/France (ESRF)/Italy/Russia	Piovano A., Ceretti M., Johnson M.R., Agostini G., Paulus W., Lamberti C.	Anisotropy in the Raman scattering of a CaFeO2.5 single crystal and its link with oxygen ordering in Brownmillerite frameworks	Journal of Physics Condensed Matter	27	225403-1-225403-11	2015				10.1088/0953-8984/27/22/225403		WOS:000355253600010
Journal article	OA	ESRF15PI6057	France (not ESRF)/Italy/France (ESRF)/UK/Russia	Piovano A., Lazzarini A., Pellegrini R., Leofanti G., Agostini G., Rudic S., Bugaev A.L., Lamberti C., Groppo E.	Progress in the characterization of the surface species in activated carbons by means of INS spectroscopy coupled with detailed DFT calculations	Advances in Condensed Matter Physics	2015	803267-1-803267-8	2015				10.1155/2015/803267		WOS:000362014300001
Journal article	OA	ESRF15PO6048	Poland/France (ESRF)	Poulain A., Kubicki M.	Crystal packing modes in the salts of ethane-1,2-diamine with acetic acid and its halogeno derivatives	Journal of the Iranian Chemical Society	12	2115-2123	2015				10.1007/s13738-015-0688-7		WOS:000362591000004
Journal article		ESRF15RI6042	France (not ESRF)/France (ESRF)	Richard M.I., Fouet J., Texier M., Mocuta C., Guichet C., Thomas O.	Continuous and collective grain rotation in nanoscale thin films during silicidation	Physical Review Letters	115	266101-1-266101-5	2015		Soleil (Orsay)		10.1103/PhysRevLett.115.266101		WOS:000367049000013
Journal article	OA	ESRF18RI6023	France (ESRF)	Riekel C.	Protein Micro-Crystallography: Nanotechnology Challenges Ahead	NanoWorld Journal	1	73-78	2015				10.17756/nwj.2015-009		
Book chapter		ESRF16RO6007	Italy/France (ESRF)	Romanelli P., Bravin A., Fardone E., Battaglia G.	New radiosurgical paradigms to treat epilepsy using synchrotron radiation								10.1007/978-3-319-12283-0_13		
Journal article		ESRF17RO6056	USA/France (ESRF)	Rotundu C.R., Forrest T.R., Phillips N.E., Birgeneau R.J.	Specific heat of Ba0.59K0.41Fe2As2, an Fe-pnictide superconductor with Tc = 36.9 K, and a new method for identifying the electron contribution	Journal of the Physical Society of Japan	84	114701-1-114701-13	2015		ESRF (Grenoble)		10.7566/JPSJ.84.114701		WOS:000364235900012
Book chapter		ESRF16RU6034	France (ESRF)	Rüffer R., Chumakov A.I.	Nuclear resonance								10.1007/978-3-319-04507-8_31-1		
Journal article		ESRF15RU6062	Finland/France (ESRF)/Germany/USA/Japan	Ruotsalainen K.O., Sahle C.J., Ritschel T., Geck J., Hosoda M., Bell C., Hikita Y., Hwang H.Y., Fister T.T., Gordon R.A., Hämäläinen K., Hakala M., Huotari S.	Inelastic x-ray scattering in heterostructures: Electronic excitations in LaAlO3/SrTiO3	Journal of Physics Condensed Matter	27	335501-1-335501-10	2015		APS (Argonne)		10.1088/0953-8984/27/33/335501		WOS:000359080100005
Journal article		ESRF17SA6053	Lebanon/Qatar/France (ESRF)	Sabra B.M., Saliba C., Akl M.A., Chahine G.	The black hole-dark matter halo connection	Astrophysical Journal	803	5-1-5-9	2015		ESRF (Grenoble)		10.1088/0004-637X/803/1/5		WOS:000353015400005
Journal article		ESRF15SA6065	Portugal/France (ESRF)	Santos S.P., Mitchell E.P, Franquelim H.G., Castanho M.A.R.B., Abreu I.A., Romão C.V.	Dps from Deinococcus radiodurans: Oligomeric forms of Dps1 with distinct cellular functions and Dps2 involved in metal storage	FEBS Journal	282	4307-4327	2015				10.1111/febs.13420		WOS:000367742300006
Journal article	OA	ESRF15ST6045	UK/France (ESRF)	Stitt C.A., Harker N.J., Hallam K.R., Paraskevoulakos C., Banos A., Rennie S., Jowsey J., Scott T.B.	An investigation on the persistence of uranium hydride during storage of simulant nuclear waste packages	PloS One	10	e0132284-1-e0132284-13	2015		DIAMOND (Didcot)		10.1371/journal.pone.0132284		WOS:000358197600096
Journal article		ESRF15ST6010	Denmark/France (ESRF)	Stöhr F., Michael-Lindhard J., Simons H., Poulsen H.F., Hübner J.M., Hansen O., Garnaes J., Jensen F.	Three-dimensional nanometrology of microstructures by replica molding and large-range atomic force microscopy	Microelectronic Engineering	141	6-11	2015				10.1016/j.mee.2014.11.026		WOS:000357905000003
Journal article		ESRF15SV6059	France (ESRF)/Japan/Canada	Svitlyk V., Kolodiazhnyi T., Cranswick L.M.D., Luke G., Mozharivskyj Y.	Magnetic and transport properties of Co1±δCr2∓δSe4	Materials Research Express	2	105004-1-105004-11	2015				10.1088/2053-1591/2/10/105004		WOS:000370058600004
Article from Conference in a Journal		ESRF17TI6055	Switzerland/France (ESRF)	Tinti G., Bergamaschi A., Cartier S., Dinapoli R., Greiffenberg D., Horisberger R., Johnson I., Jungmann-Smith J.H., Mezza D., Mozzanica A., Schmitt B., Shi X.	Similarities and differences of recent hybrid pixel detectors for X-ray and high energy physics developed at the Paul Scherrer Institut	Journal of Instrumentation	10	C04043-1-C04043-9	2015		ESRF (Grenoble)		10.1088/1748-0221/10/04/C04043		WOS:000357961700043
Article from Conference in a Journal		ESRF15TI6017	Switzerland/France (ESRF)	Tinti G., Bergamaschi A., Cartier S., Dinapoli R., Greiffenberg D., Johnson I., Jungmann-Smith J.H., Mezza D., Mozzanica A., Schmitt B., Shi X.	Performance of the EIGER single photon counting detector	Journal of Instrumentation	10	C03011-0-C03011-8	2015		SLS (PSI) (Villigen)		10.1088/1748-0221/10/03/C03011		WOS:000357944500011
Journal article		ESRF15KL6029	France (ESRF)/France (not ESRF)	Tsoutsouva M.G., Duffar T., Garnier C., Fournier G.	Undercooling measurement and nucleation study of silicon droplet solidification	Crystal Research and Technology	50	55-61	2015				10.1002/crat.201400165		WOS:000347972100010
Journal article		ESRF15WI6011	France (ESRF)/France (not ESRF)/Sweden	Wickstrand C., Dods R., Royant A., Neutze R.	Bacteriorhodopsin: Would the real structural intermediates please stand up?	Biochimica et Biophysica Acta	1850	536-553	2015				10.1016/j.bbagen.2014.05.021		WOS:000349425000009
Journal article		ESRF15WU6004	China/France (ESRF)/Germany	Wu S.C., Yu C., Zhang W.H., Fu Y.N., Helfen L.	Porosity induced fatigue damage of laser welded 7075-T6 joints via synchrotron X-ray microtomography	Science and Technology of Welding and Joining	20	11-19	2015		SSRF (Shanghaï)		10.1179/1362171814Y.0000000249		WOS:000349565300002
Journal article		ESRF15WY6005	Canada/Finland/France (ESRF)	Wysokinski T.W., Chapman D., Adams G., Renier M., Suortti P., Thomlinson W.	Beamlines of the biomedical imaging and therapy facility at the Canadian light source – part 3	Nuclear Instruments and Methods in Physics Research A	775	1-4	2015		CLS (Saskatoon)		10.1016/j.nima.2014.11.088		WOS:000348040900001
Journal article		ESRF15YI6052	The Netherlands/France (ESRF)	Yibole H., Guillou F., Huang Y.K., Blake G.R., Lefering A.J.E., van Dijk N.H., Brück E.	First-order ferromagnetic transition in single-crystalline (Mn,Fe)2(P,Si)	Applied Physics Letters	107	162403-1-162403-5	2015				10.1063/1.4934500		WOS:000363781900015
Journal article		ESRF14AL6080	France (ESRF)/Germany/France (not ESRF)	Albéric M., Gourrier A., Müller K., Zizak I., Wagermaier W., Fratzl P., Reiche I.	Early diagenesis of elephant tusk in marine environment	Palaeogeography, Palaeoclimatology, Palaeoecology	416	120-132	2014		BESSY (Germany)		10.1016/j.palaeo.2014.09.006		WOS:000346216100011
Journal article		ESRF14AL6092	Russia/Germany/France (ESRF)/France (not ESRF)	Altynbaev E., Siegfried S.A., Dyadkin V., Moskvin E., Menzel D., Heinemann A., Dewhurst C., Fomicheva L., Tsvyashchenko A., Grigoriev S.	Intrinsic instability of the helix spin structure in MnGe and order-disorder phase transition	Physical Review B	90	174420-1-174420-6	2014				10.1103/PhysRevB.90.174420		WOS:000345638400003
Journal article		ESRF14BA6047	Spain/France (ESRF)	Bansode A., Guilera G., Cuartero V., Simonelli L., Avila M., Urakawa A.	Performance and characteristics of a high pressure, high temperature capillary cell with facile construction for operando x-ray absorption spectroscopy	Review of Scientific Instruments	85	084105-1-084105-8	2014		ALBA (Barcelona)		10.1063/1.4893351		WOS:000342913500047
Journal article		ESRF14BE6012	UK/France (ESRF)/Switzerland	Beale A.M., Newton M.A., Nachtegaal M., Ferri D.	Advances in the use of X-rays for the characterization of functional catalytic materials	Catalysis Today	229	1	2014				10.1016/j.cattod.2014.03.001		WOS:000333450100001
Journal article		ESRF14BE6051	USA/Germany/France (not ESRF)/UK/France (ESRF)/Canada/Belgium/Japan	Bechtel H.A., Flynn G.J., Allen C., Anderson D., Ansari A., Bajt S., Bastien R.K., Bassim N., Borg J., Brenker F.E., Bridges J., Brownlee D.E., Burchell M., Burghammer M., Butterworth A.L., Changela H., Cloetens P., Davis A.M., Doll R., Floss C., Frank D.R., Gainsforth Z., Grün E., Heck P.R., Hillier J.K., Hoppe P., Hudson B., Huth J., Hvide B., Kearsley A., King A.J., Lai B., Leitner J., Lemelle L., Leroux H., Leonard A., Lettieri R., Marchant W., Nittler L.R., Ogliore R., Ong W.J., Postberg F., Price M.C., Sandford S.A., Tresseras J.A.S., Schmitz S., Schoonjans T., Silversmit G., Simionovici A.S., Solé V.A., Srama R., Stadermann F.J., Stephan T., Sterken V.J., Stodolna J., Stroud R.M., Sutton S., Trieloff M., Tsou P., Tsuchiyama A., Tyliszczak T., Vekemans B., Vincze L., Von Korff J., Westphal A.J., Wordsworth N., Zevin D., Zolensky M.E.	Stardust Interstellar Preliminary Examination III: Infrared spectroscopic analysis of interstellar dust candidates	Meteoritics & Planetary Science	49	1548-1561	2014		NSLS (Brookhaven)		10.1111/maps.12125		WOS:000342912100003
Journal article		ESRF14BE6062	Belgium/France (ESRF)/France (not ESRF)/Germany	Bessas D., Simon R.E., Friese K., Koza M., Hermann R.P.	Lattice dynamics in intermetallic Mg2Ge and Mg2Si	Journal of Physics Condensed Matter	26	485401-1-485401-7	2014				10.1088/0953-8984/26/48/485401		WOS:000345221700019
Journal article		ESRF14BE6006	USA/France (ESRF)	Beyer K.A., Zhao H., Borkiewicz O.J., Newton M.A., Chupas P.J., Chapman K.W.	Simultaneous diffuse reflection infrared spectroscopy and X-ray pair distribution function measurements	Journal of Applied Crystallography	47	95-101	2014		APS (Argonne)		10.1107/S1600576713028410		WOS:000330485100014
Journal article		ESRF14BL6060	UK/France (not ESRF)/South Africa/France (ESRF)	Blanc M., Coetzer T.L., Blackledge M., Haertlein M., Mitchell E.P, Forsyth V.T., Jensen M.R.	Intrinsic disorder within the erythrocyte binding-like proteins from Plasmodium falciparum	Biochimica et Biophysica Acta	1844	2306-2314	2014		ANKA (Karlsruhe)		10.1016/j.bbapap.2014.09.023		WOS:000345182800028
Journal article		ESRF14BO6025	France (not ESRF)/France (ESRF)	Bonnot F., Tremey E., von Stetten D., Rat S., Duval S., Carpentier P., Clémancey M., Desbois A., Nivière V.	Formation of high-valent iron-oxo species in superoxide reductase: Characterization by resonance Raman spectroscopy	Angewandte Chemie International Edition	53	5926-5930	2014				10.1002/anie.201400356		WOS:000337094200034
Journal article	OA	ESRF14BR6065	France (ESRF)/France (not ESRF)/UK/Spain	Bras W., Torbet J., Diakun G.P., Rikken G.L.J.A., Díaz J.F.	The diamagnetic susceptibility of the tubulin dimer	Journal of Biophysics	2014	985082-1-985082-5	2014				10.1155/2014/985082		
Article from Conference in a Journal		ESRF14CA6069	China/France (ESRF)/Switzerland	Cartier S., Bergamaschi A., Dinapoli R., Greiffenberg D., Johnson I., Jungmann J.H., Mezza D., Mozzanica A., Schmitt B., Shi X., Stampanoni M., Sun J., Tinti G.	Micron resolution of MÖNCH and GOTTHARD, small pitch charge integrating detectors with single photon sensitivity	Journal of Instrumentation	9	C05027-0-C05027-9	2014				10.1088/1748-0221/9/05/C05027		WOS:000340036100027
Journal article		ESRF14CA6007	Italy/France (ESRF)/Spain/Venezuela	Cavallo D., Gardella L., Portale G., Müller A.J., Alfonso G.C.	Kinetics of cross-nucleation in isotactic poly(1-butene)	Macromolecules	47	870-873	2014				10.1021/ma402396f		WOS:000330543500044
Journal article		ESRF14CE6091	Italy/France (ESRF)	Ceresa C., Bravin A., Cavaletti G., Pellei M., Santini C.	The combined therapeutical effect of metal-based drugs and radiation therapy: The present status of research	Current Medicinal Chemistry	21	2237-2265	2014				10.2174/0929867321666140216125721		WOS:000336248200002
Journal article		ESRF14CH6072	France (ESRF)/France (not ESRF)	Chaix L., de Brion S., Petit S., Ballou R., Regnault L.P., Ollivier J., Brubach J.B., Roy P., Debray J., Lejay P., Cano A., Ressouche E., Simonet V.	Magneto- to electroactive transmutation of spin waves in ErMnO3	Physical Review Letters	112	137201-1-137201-5	2014				10.1103/PhysRevLett.112.137201		WOS:000334337500020
Journal article		ESRF14CH6003	France (not ESRF)/France (ESRF)/India	Chatterji T., Hansen T., Kimber S.A.J., Bhattacharya D.	Magnetoelastic effects in multiferroic HoMnO3	Solid State Communications	180	46-51	2014				10.1016/j.ssc.2013.11.019		WOS:000331633300010
Journal article		ESRF14CH6024	Germany/Russia/France (ESRF)/Ukraine/Spain/Switzerland	Chikina A., Höppner M., Seiro S., Kummer K., Danzenbächer S., Patil S., Generalov A., Güttler M., Kucherenko Y., Chulkov E.V., Koroteev Y.M., Kopernik K., Geibel C., Shi M., Radovic M., Laubschat C., Vyalikh D.V.	Strong ferromagnetism at the surface of an antiferromagnet caused by buried magnetic moments	Nature Communications	5	3171-1-3717-7	2014		SLS (PSI) (Villigen)		10.1038/ncomms4171		WOS:000331104000008
Journal article		ESRF17CH6089	Russia/France (ESRF)	Chubova N.M., Dyadkin V.A., Moskvin E.V., Grigoriev S.V.	Method of analysis of neutron polarization using noncentrosymmetric cubic helicoidal magnets	Journal of Surface Investigation. X-ray, Synchrotron and Neutron Techniques	8	1020-1026	2014				10.1134/S1027451014050267		
Book chapter		ESRF16DA6006	France (ESRF)	d'Acapito F.	Group III–V and II–VI nanowires	Springer Series in Optical Sciences	190	269-286	2014				10.1007/978-3-662-44362-0_13		
