"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF06NA7341	Germany	Nagtegaal M., Küther J., Ensling J., Gütlich P., Tremel W.	Hydrothermal deposition of small alpha-Fe2O3 (hematite) particles on ordered zirconium phosphonate multilayer SAMs on gold	Journal of Materials Chemistry	9	1115-1120	1999				10.1039/a809319i		
Journal article		ESRF03OT7108	France (not ESRF)/Spain	Otálora F., Gavira J.A., Capelle B., García-Ruiz J.M.	In-situ measurement of rocking curves during lysozyme crystal growth	Acta Crystallographica D	55	650-655	1999		LURE (Orsay)		10.1107/S0907444998015005		
Journal article		ESRF03OT7144	Spain	Otálora F., Novella M.L., Rondon D., García-Ruiz J.M.	Growth of lysozyme crystals under microgravity conditions in the LMS (STS-78) mission	Journal of Crystal Growth	196	649-664	1999		LURE (Orsay)				
Journal article		ESRF05PO7239	Russia	Popov E., Yanvarev E.A., Kouznetsov V.	Modulation effects of rotating radiofrequency field in forward nuclear scattering of synchrotron radiation	Hyperfine Interactions	122	333-343	1999				10.1023/A:1012695017373		
Journal article		ESRF03QU7130	Canada/Venezuela	Quintero M., Barreto A., Grima P., Tovar R., Quintero E., Sanchez Porras G., Ruiz J., Woolley J.C., Lamarche G., Lamarche A.M.	Crystallographic properties of I2-Fe-iv-vi4 magnetic semiconductor compounds	Materials Research Bulletin	34	2263-2270	1999						
Journal article		ESRF06RA7269	France (not ESRF)/Italy/UK/USA	Radaelli P.G., Cox D.E., Capogna L., Cheong S.W., Marezio M.	Wigner-crystal and bi-stripe models for the magnetic and crystallographic superstructures of La0.333Ca0.667MnO3	Physical Review B	59	14440-14450	1999				10.1103/PhysRevB.59.14440		
Journal article		ESRF03RE7115	USA	Ren B., Dilmanian F.A., Chapman L.D., Ivanov I., Wu X.Y., Zhong Z., Huang X.	A bent LaueLaue monochromator for a synchrotron-based computed tomography system	Nuclear Instruments and Methods in Physics Research A	428	528-550	1999		NSLS (Brookhaven)		10.1016/S0168-9002(99)00056-X		
Journal article		ESRF05SA7090	Canada/USA	Sandy A.R., Lurio L.B., Mochrie S.G.J., Malik A., Stephenson G.B., Pelletier J.F., Sutton M.	Design and characterization of an undulator beamline optimized for small-angle coherent X-ray scattering at the Advanced Photon Source	Journal of Synchrotron Radiation	6	1174-1184	1999		APS (Argonne)		10.1107/S0909049599009590		
Journal article		ESRF03SC7127	Germany	Schönhense G.	Imaging of magnetic structures by photoemission electron microscopy	Journal of Physics Condensed Matter	11	9517-9547	1999				10.1088/0953-8984/11/48/311		
Journal article		ESRF06SC7268	Germany	Schwedhelm R., Schlomka J.P., Woedtke S., Adelung R., Kipp L., Tolan M., Press W., Skibowski M.	Epitaxial thin-film growth of C60 on VSe2 studied with scanning tunneling microscopy and X-ray diffraction	Physical Review B	59	13394-13400	1999				10.1103/PhysRevB.59.13394		
Journal article		ESRF03SH7133	Germany/Japan	Shinjo T., Keune W.	Moessbauer-effect studies of multilayers and interfaces	Journal of Magnetism and Magnetic Materials	200	598-615	1999						
Journal article		ESRF03ST7134	UK	Stirling W.G., Cooper M.J.	X-ray magnetic scattering	Journal of Magnetism and Magnetic Materials	200	755-773	1999						
Journal article		ESRF03ST7145	Japan	Stoev K.N., Sakurai K.	Review on grazing incidence X-ray spectrometry and reflectometry	Spectrochimica Acta B	54	41-82	1999						
Journal article		ESRF06ST7287	Germany/Russia/USA	Streibl M., Wixforth A., Kotthaus J.P., Govorov A.O., Kadow C., Gossard A.C.	Imaging of acoustic charge transport in semiconductor heterostructures by surface acoustic waves	Applied Physics Letters	75	4139-4141	1999				10.1063/1.125562		
Book chapter		ESRF15ST7120	Austria	Streli C., Wobrauschek P., Kregsamer P.	X-ray fluorescence spectroscopy, applications								10.1016/B978-0-12-374413-5.00315-8		
Journal article		ESRF03ST7132	USA	Stubbs G.	Developments in fiber diffraction	Current Opinion in Structural Biology	9	615-619	1999						
Journal article		ESRF04SU7054	UK	Surridge C.	50 years of biomolecular structure at Birkbeck: Bernal's legacy	Nature Structural Biology	6	13-14	1999				10.1038/4879		
Journal article		ESRF03SU7116	Japan/UK	Suzuki M., Yamamoto M., Kumasaka T., Sato K., Toyokawa H., Aries I.F., Jerram P.A., Gullick D., Ueki T.	A multiple-CCD X-ray detector and its basic characterization	Journal of Synchrotron Radiation	6	6-18	1999						
Journal article		ESRF03SU7131	Japan/UK	Suzuki M., Yamamoto M., Kumasaka T., Sato K., Toyokawa H., Aries I.F., Jerram P.A., Ueki T.	A multiple CCD X-ray detector and its first operation with synchrotron radiation X-ray beam	Nuclear Instruments and Methods in Physics Research A	436	174-181	1999		Spring				
Journal article		ESRF03TA7126	UK	Tanner B.K., Keir A.M., Moeck P., Whitehouse C.R., Lacey G., Johnson A.D., Smith J.W., Clark G.F.	X-ray optics of in situ synchrotron topography of InGaAs on GaAs	Journal of Physics D	32	A119-A122	1999				10.1088/0022-3727/32/10A/325		
Book chapter		ESRF99TE7005	France (not ESRF)/USA	Terech P., Weiss R.G.	Low-mass luminescent organogels										
Journal article		ESRF03TH7111	Norway	Thorkildsen G., Larsen H.B.	X-ray diffraction in perfect t  ×  l crystals. Rocking curves	Acta Crystallographica A	55	840-854	1999				10.1107/S0108767399002986		
Journal article		ESRF05VA7235	Germany	van Bürck U.	Coherent pulse propagation through resonant media	Hyperfine Interactions	123-124	483-509	1999				10.1023/A:1017080008712		
Book chapter		ESRF06VA7105	The Netherlands/USA	van Koningsveld H., Bennett J.M.	Zeolite structure determination from X-ray diffraction	Molecular Sieves	2	1-29	1999						
Article from Conference in a Journal		ESRF03WA7135	Germany	Wagner A.	The future of HERA and TESLA	Nuclear Physics B	79	643-651	1999						
Journal article		ESRF03WA7120	Japan	Wakabayashi K., Yagi N.	Muscle contraction: Challenges for synchrotron radiation	Journal of Synchrotron Radiation	6	875-890	1999		Spring				
Journal article		ESRF06YA7336	Japan	Yagi N., Suzuki Y., Umetani K., Kohmura Y., Yamasaki K.	Refraction-enhanced X-ray imaging of mouse lung using synchrotron radiation source	Medical Physics	26	2190-2193	1999		Spring		10.1118/1.598735		
Journal article		ESRF03ZU7148	France (not ESRF)/Italy	Zucchiatti A., Moricciani D., Massone A.M., Masulli F., Capogni M., Castoldi M., D'Angelo A., Ghio F., Girolami B., Levi Sandri P., Sanzone M.	Optimisation of clustering algorithms for the reconstruction of events started by a 1 GeV photon beam in a segmented BGO calorimeter	Nuclear Instruments and Methods in Physics Research A	425	536-548	1999						
Journal article		ESRF05AS7068	Japan	Asano Y.	Shielding design calculation for SPring-8 beamlines using STAC8	Journal of Synchrotron Radiation	5	615-617	1998				10.1107/S0909049597019249		
Article from Conference in a Journal		ESRF05AV7146	Slovenia	Avsec S., Jeram B., Mavric G., Plesko M., Smolej M.	Design of the control system for ANKA	IEEE Proceedings	2	2481-2483	1998						
Journal article		ESRF05BA7084	Germany	Bahrdt J., Gaupp A., Ingold G., Scheer M., Gudat W.	Insertion devices for BESSY II	Journal of Synchrotron Radiation	5	443-444	1998				10.1107/S0909049597013757		
Journal article		ESRF06BE7300	France (not ESRF)/USA	Bellaiche L., Besson J.M., Kunc K., Lévy B.	Role of electronic correlation on the equation of state of lithium hydrides	Physical Review Letters	80	5576-5579	1998				10.1103/PhysRevLett.80.5576		
Journal article		ESRF04BE7236	Switzerland	Bengtsson R., Joho W., Marchand P., Muelhaupt G., Rivkin L., Streun A.	Increasing the energy acceptance of high brightness synchrotron light storage rings	Nuclear Instruments and Methods in Physics Research A	404	237-247	1998						
Journal article		ESRF05BE7049	Austria/Italy	Bernstorff S., Amenitsch H., Laggner P.	High-throughput asymmetric double-crystal monochromator of the SAXS beamline at ELETTRA	Journal of Synchrotron Radiation	5	1215-1221	1998				10.1107/S0909049597019110]		
Article from Conference in a Journal		ESRF98BL7001	France (not ESRF)	Bloch F., Cugat O., Meunier G., Toussaint J.C.	Innovating approaches to the generation of intense magnetic fields: Design and optimization of a 4 Tesla permanent magnet flux source	IEEE Transactions on Magnetics	34	2465-2468	1998						
Article from Conference in a Journal		ESRF05BR7145	Germany/Slovenia	Brinkmann R., Einfeld D., Plesko M., Schaper J.	Design of a damping ring for the SB-Linear-Collider project at DESY	IEEE Proceedings	1	336-338	1998						
Journal article		ESRF05CH7067	Taiwan	Chang C.H., Hwang C.S., Fan T.C., Chen K.H., Pan K.T., Lin F.Y., Wang C., Chang L.H., Chen H.H., Lin M.C., Yeh S.	An SRRC elliptically polarizing undulator prototype to examine mechanical design feasibility and magnetic field performance	Journal of Synchrotron Radiation	5	420-422	1998				10.1107/S0909049597015756		
Non-refereed Journal		ESRF05CH7223	France (not ESRF)	Chapman T., Ferdinande H.	News from EPS	Europhysics News	28	169-173	1998						
Journal article		ESRF04CO7108	France (not ESRF)	Couprie M.E., Nutarelli D., Billardon M.	Implementing storage rings free electron lasers for users on synchrotron radiation facilities: From Super-ACO to SOLEIL	Nuclear Instruments and Methods in Physics Research B	144	66-74	1998						
Journal article		ESRF04DI7159	Germany	Dill T., Dix W.R., Hamm C.W., Jung M., Kupper W., Lohmann M., Reime B., Ventura R.	Intravenous coronary angiography with synchrotron radiation	European Journal of Physics	19	499-511	1998				10.1088/0143-0807/19/6/004		
Journal article		ESRF04DU7106	Italy	Duò L.	Surface effects in the spectroscopy of mixed-valent Ce compounds	Surface Science Reports	32	233-289	1998						
Journal article		ESRF04EA7134	USA	Ealick S.E.	Challenges facing structural biology beamlines	Nature Structural Biology	5	620-622	1998				10.1038/1314		
Journal article		ESRF05ER7063	France (not ESRF)/Germany/Russia	Erko A., Veldkamp M., Gudat W., Abrosimov N.V., Rossolenko S.N., Shekhtman V.S., Khasanov S., Alex V., Groth S., Schröder W., Vidal B., Yakshin A.	Graded X-ray optics for synchrotron radiation applications	Journal of Synchrotron Radiation	5	239-245	1998				10.1107/S0909049597019043		
Journal article		ESRF04EW7120	Germany	Ewen B.	Neutron spin echo investigations of polymers dynamics	Current Opinion in Solid State and Materials Science	3	606-609	1998						
Journal article		ESRF05FU7065	Japan	Fujii Y., Nakamura T., Kai M., Yoshida K.	A compact UHV X-ray diffractometer for studying surfaces and interfaces	Journal of Synchrotron Radiation	5	887-889	1998				10.1107/S0909049597014489		
Article from Conference in a Journal		ESRF08FU7048	Japan	Fujiwara M., Hotta T., Kinashi T., Takanashi K., Nakano T., Ohashi Y., Daté S., Ohkuma H., Kumagai N.	Physics with polarized photons at SPring-8	Acta Physica Polonica B	29	141-156	1998		Spring				
Journal article		ESRF05GA7043	USA	Gai F., Hasson K.C., Cooper Mc Donald J., Anfinrud P.A.	Chemical dynamics in proteins: The photoisomerization of retinal in bacteriorhodopsin	Science	279	1886-1891	1998				10.1126/science.279.5358.1886		
Journal article		ESRF04GE7154	Russia	Gerasimov V.S., Korneev V.N., Kulipanov G.N., Manushkin A.A., Mezentsev N.A., Pindyurin V.F., Sergienko P.M., Somenkov V.A., Sheromov M.A., Shilstein S.S., Vazima A.A.	Search for biological objects by refraction radiography using synchrotron radiation of VEPP-3 storage ring	Nuclear Instruments and Methods in Physics Research A	405	525-531	1998						
Journal article		ESRF05GL7055	USA	Gluskin E.	APS insertion devices: Recent developments and results	Journal of Synchrotron Radiation	5	189-195	1998				10.1107/S0909049597013769		
Journal article		ESRF04GR7135	France (not ESRF)/UK	Grimes J.M., Stuart D.I.	Large unit cells and cellular mechanics	Nature Structural Biology	5	630-633	1998				10.1038/1322		
Journal article		ESRF04HA7121	USA	Haase J.D., Guvenilir A., Witt J.R., Stock S.R.	X-ray microbeam mapping of microtexture related to fatigue crack asperities in AlLi 2090	Acta Materialia	46	4791-4799	1998				10.1016/S1359-6454(98)00118-9		
Journal article		ESRF05HE7046	UK	Helliwell J.R.	Synchrotron radiation and crystallography: The first 50 years	Acta Crystallographica A	54	738-749	1998				10.1107/S0108767398006692		
Journal article		ESRF04HE7133	UK	Helliwell J.R.	Synchrotron radiation facilities	Nature Structural Biology	5	614-617	1998				10.1038/1307		
Journal article		ESRF04HO7116	USA	Howard A.J.	Synchrotrons and industrial structural biology	Nature Structural Biology	5	623-626	1998				10.1038/1316		
Journal article		ESRF04IR7138	USA	Irving T.C.	Bright prospects for biological non-crystalline diffraction	Nature Structural Biology	5	648-649	1998				10.1038/1340		
Journal article		ESRF04JA7114	USA	Jacobsen C., Kirz J.	X-ray microscopy with synchrotron radiation	Nature Structural Biology	5	650-652	1998				10.1038/1341		
Journal article		ESRF05KA7060	Japan	Kamitsubo H.	SPring-8 program	Journal of Synchrotron Radiation	5	162-167	1998		Spring		10.1107/S0909049597018517		
Journal article		ESRF05KA7062	Japan	Kashihara Y., Yamasaki H., Tamasaku K., Ishikawa T.	Position of exit X-rays from rotated-inclined double-crystal monochromators	Journal of Synchrotron Radiation	5	679-681	1998				10.1107/S0909049597015355		
Journal article		ESRF05KE7050	Japan/Thailand	Kengkan P., Pairsuwan W., Isoyama G., Yamakawa H., Ishii T.	Magnet lattice for the Siam photon source	Journal of Synchrotron Radiation	5	348-350	1998				10.1107/S0909049598000442		
Journal article		ESRF05KI7048	Japan	Kihara M.	Development of synchrotron radiation storage rings	Journal of Synchrotron Radiation	5	179-183	1998				10.1107/S0909049597013137		
Journal article		ESRF05KU7051	Russia	Kulipanov G.N., Skrinsky A.N., Vinokurov N.A.	Synchrotron light sources and recent developments of accelerator technology	Journal of Synchrotron Radiation	5	176-178	1998				10.1107/S0909049597015306		
Article from Conference in a Journal		ESRF08KL7238	Poland/Russia/Sweden	Kullander S., Calén H., Fransson K., Kupsc A., Morozov B., Ruber R., Sopov V., Stepaniak J., Tchernychev V.	Rare eta decays and the CP symmetry	Acta Physica Polonica B	29	97-111	1998						
Journal article		ESRF05LE7083	UK	Lee D.A., Goodfellow J.M.	The pH-induced release of iron from transferrin investigated with a continuum electrostatic model	Biophysical Journal	74	2747-2759	1998						
Journal article		ESRF05LO7044	France (not ESRF)	Louër D.	Advances in powder diffraction analysis	Acta Crystallographica A	54	922-933	1998				10.1107/S0108767398007363		
Journal article		ESRF04MC7113	USA	McWhan D.B.	Synchrotron radiation as a probe of actinide magnetism (T7-Al "Magnetism'"	Journal of Alloys and Compounds	271-273	408-413	1998						
Journal article		ESRF05ME7222	Germany	Meyerheim H.L., Moritz W.	Structure and dynamics of clean and adsorbate-covered crystal surfaces studied by surface X-ray diffraction	Applied Physics A	67	645-656	1998		LURE (Orsay)		10.1007/s003390050836		
Journal article		ESRF04MI7118	Japan	Minagawa Y., Kikutani E., Kurokawa S., Tobiyama M.	Study of transverse bunch-by-bunch feedback systems based on the two tap FIR filter	Nuclear Instruments and Methods in Physics Research A	416	193-209	1998						
Journal article		ESRF06MI7267	France (not ESRF)/USA	Mizutani T., Fayard C., Lamot G.H., Saghai B.	Off-shell effects in the electromagnetic production of strangeness	Physical Review C	58	75-90	1998				10.1103/PhysRevC.58.75		
Journal article		ESRF05MO7045	USA	Moffat K.	Time-resolved crystallography	Acta Crystallographica A	54	833-841	1998				10.1107/S0108767398010605		
Journal article		ESRF04MO7137	USA	Moffat K.	Ultrafast time-resolved crystallography	Nature Structural Biology	5	641-642	1998				10.1038/1333		
Journal article		ESRF04NA7153	Japan	Nakano T., Ejiri H., Fujiwara M., Hotta T., Takanashi K., Toki H., Hasegawa S., Iwata T., Okamoto K., Murakami T., Tamii J., Imai K., Maeda K., Maruyama K., Daté S., Obuti M.M., Ohashi Y., Ohkuma H., Kumagai N.	New projects at SPring-8 with multi-GeV polarized photons	Nuclear Physics A	629	559c-566c	1998						
